Time;Channel A;Channel B;A - B
-1,10887995;-3,34040400;-0,18158510;-3,20474900
-1,10854595;-3,34040400;-0,13565480;-3,20474900
-1,10821195;-3,34040400;-0,13565480;-3,20474900
-1,10787795;-3,34040400;-0,13565480;-3,20474900
-1,10754395;-3,34040400;-0,13565480;-3,20474900
-1,10720995;-3,34040400;-0,13565480;-3,20474900
-1,10687595;-3,34040400;-0,13565480;-3,15881800
-1,10654195;-3,34040400;-0,18158510;-3,20474900
-1,10620795;-3,34040400;-0,13565480;-3,20474900
-1,10587395;-3,34040400;-0,13565480;-3,25052600
-1,10553995;-3,34040400;-0,08987701;-3,20474900
-1,10520595;-3,34040400;-0,13565480;-3,20474900
-1,10487195;-3,34040400;-0,13565480;-3,25052600
-1,10453795;-3,34040400;-0,08987701;-3,20474900
-1,10420395;-3,34040400;-0,13565480;-3,25052600
-1,10386995;-3,34040400;-0,08987701;-3,20474900
-1,10353595;-3,34040400;-0,13565480;-3,20474900
-1,10320195;-3,34040400;-0,13565480;-3,20474900
-1,10286795;-3,34040400;-0,13565480;-3,20474900
-1,10253395;-3,34040400;-0,13565480;-3,25052600
-1,10219995;-3,34040400;-0,08987701;-3,20474900
-1,10186595;-3,34040400;-0,13565480;-3,25052600
-1,10153195;-3,34040400;-0,08987701;-3,25052600
-1,10119795;-3,34040400;-0,08987701;-3,25052600
-1,10086395;-3,34040400;-0,08987701;-3,20474900
-1,10052995;-3,34040400;-0,13565480;-3,20474900
-1,10019595;-3,34040400;-0,13565480;-3,25052600
-1,09986195;-3,34040400;-0,08987701;-3,20474900
-1,09952795;-3,34040400;-0,13565480;-3,25052600
-1,09919395;-3,34040400;-0,08987701;-3,20474900
-1,09885995;-3,34040400;-0,13565480;-3,20474900
-1,09852595;-3,34040400;-0,13565480;-3,25052600
-1,09819195;-3,34040400;-0,08987701;-3,20474900
-1,09785795;-3,34040400;-0,13565480;-3,25052600
-1,09752395;-3,34040400;-0,08987701;-3,25052600
-1,09718995;-3,34040400;-0,08987701;-3,25052600
-1,09685595;-3,34040400;-0,08987701;-3,20474900
-1,09652195;-3,34040400;-0,13565480;-3,25052600
-1,09618795;-3,34040400;-0,08987701;-3,20474900
-1,09585395;-3,34040400;-0,13565480;-3,25052600
-1,09551995;-3,34040400;-0,08987701;-3,25052600
-1,09518595;-3,34040400;-0,08987701;-3,20474900
-1,09485195;-3,34040400;-0,13565480;-3,25052600
-1,09451795;-3,34040400;-0,08987701;-3,20474900
-1,09418395;-3,34040400;-0,13565480;-3,25052600
-1,09384995;-3,34040400;-0,08987701;-3,25052600
-1,09351595;-3,34040400;-0,08987701;-3,20474900
-1,09318195;-3,34040400;-0,13565480;-3,20474900
-1,09284795;-3,34040400;-0,13565480;-3,20474900
-1,09251395;-3,34040400;-0,13565480;-3,25052600
-1,09217995;-3,34040400;-0,08987701;-3,25052600
-1,09184595;-3,34040400;-0,08987701;-3,20474900
-1,09151195;-3,34040400;-0,13565480;-3,25052600
-1,09117795;-3,34040400;-0,08987701;-3,20474900
-1,09084395;-3,34040400;-0,13565480;-3,25052600
-1,09050995;-3,34040400;-0,08987701;-3,20535900
-1,09017595;-3,29523600;-0,08987701;-3,25052600
-1,08984195;-3,34040400;-0,08987701;-3,25052600
-1,08950795;-3,34040400;-0,08987701;-3,20535900
-1,08917395;-3,29523600;-0,08987701;-3,25052600
-1,08883995;-3,34040400;-0,08987701;-3,25052600
-1,08850595;-3,34040400;-0,08987701;-3,20535900
-1,08817195;-3,29523600;-0,08987701;-3,25052600
-1,08783795;-3,34040400;-0,08987701;-3,25052600
-1,08750395;-3,34040400;-0,08987701;-3,25052600
-1,08716995;-3,34040400;-0,08987701;-3,25052600
-1,08683595;-3,34040400;-0,08987701;-3,25052600
-1,08650195;-3,34040400;-0,08987701;-3,25052600
-1,08616795;-3,34040400;-0,08987701;-3,25052600
-1,08583395;-3,34040400;-0,08987701;-3,25052600
-1,08549995;-3,34040400;-0,08987701;-3,25052600
-1,08516595;-3,34040400;-0,08987701;-3,25052600
-1,08483195;-3,34040400;-0,08987701;-3,25052600
-1,08449795;-3,34040400;-0,08987701;-3,25052600
-1,08416395;-3,34040400;-0,08987701;-3,25052600
-1,08382995;-3,34040400;-0,08987701;-3,25052600
-1,08349595;-3,34040400;-0,08987701;-3,25052600
-1,08316195;-3,34040400;-0,08987701;-3,25052600
-1,08282795;-3,34040400;-0,08987701;-3,25052600
-1,08249395;-3,34040400;-0,08987701;-3,25052600
-1,08215995;-3,34040400;-0,08987701;-3,25052600
-1,08182595;-3,34040400;-0,08987701;-3,25052600
-1,08149195;-3,34040400;-0,08987701;-3,25052600
-1,08115795;-3,34040400;-0,08987701;-3,25052600
-1,08082395;-3,34040400;-0,08987701;-3,25052600
-1,08048995;-3,34040400;-0,08987701;-3,25052600
-1,08015595;-3,34040400;-0,08987701;-3,25052600
-1,07982195;-3,34040400;-0,08987701;-3,25052600
-1,07948795;-3,34040400;-0,08987701;-3,25052600
-1,07915395;-3,34040400;-0,08987701;-3,25052600
-1,07881995;-3,34040400;-0,08987701;-3,25052600
-1,07848595;-3,34040400;-0,08987701;-3,25052600
-1,07815195;-3,34040400;-0,08987701;-3,25052600
-1,07781795;-3,34040400;-0,08987701;-3,25052600
-1,07748395;-3,34040400;-0,08987701;-3,25052600
-1,07714995;-3,34040400;-0,08987701;-3,25052600
-1,07681595;-3,34040400;-0,08987701;-3,25052600
-1,07648195;-3,34040400;-0,08987701;-3,25052600
-1,07614795;-3,34040400;-0,08987701;-3,25052600
-1,07581395;-3,34040400;-0,08987701;-3,25052600
-1,07547995;-3,34040400;-0,08987701;-3,25052600
-1,07514595;-3,34040400;-0,08987701;-3,25052600
-1,07481195;-3,34040400;-0,08987701;-3,25052600
-1,07447795;-3,34040400;-0,08987701;-3,25052600
-1,07414395;-3,34040400;-0,08987701;-3,25052600
-1,07380995;-3,34040400;-0,08987701;-3,25052600
-1,07347595;-3,34040400;-0,08987701;-3,25052600
-1,07314195;-3,34040400;-0,08987701;-3,25052600
-1,07280795;-3,34040400;-0,08987701;-3,25052600
-1,07247395;-3,34040400;-0,08987701;-3,25052600
-1,07213995;-3,34040400;-0,08987701;-3,25052600
-1,07180595;-3,34040400;-0,08987701;-3,25052600
-1,07147195;-3,34040400;-0,08987701;-3,25052600
-1,07113795;-3,34040400;-0,08987701;-3,25052600
-1,07080395;-3,34040400;-0,08987701;-3,25052600
-1,07046995;-3,34040400;-0,08987701;-3,25052600
-1,07013595;-3,34040400;-0,08987701;-3,25052600
-1,06980195;-3,34040400;-0,08987701;-3,20535900
-1,06946795;-3,29523600;-0,08987701;-3,25052600
-1,06913395;-3,34040400;-0,08987701;-3,25052600
-1,06879995;-3,34040400;-0,08987701;-3,20535900
-1,06846595;-3,29523600;-0,08987701;-3,25052600
-1,06813195;-3,34040400;-0,08987701;-3,25052600
-1,06779795;-3,34040400;-0,08987701;-3,20535900
-1,06746395;-3,29523600;-0,08987701;-3,25052600
-1,06712995;-3,34040400;-0,08987701;-3,25052600
-1,06679595;-3,34040400;-0,08987701;-3,25052600
-1,06646195;-3,34040400;-0,08987701;-3,25052600
-1,06612795;-3,34040400;-0,08987701;-3,25052600
-1,06579395;-3,34040400;-0,08987701;-3,25052600
-1,06545995;-3,34040400;-0,08987701;-3,25052600
-1,06512595;-3,34040400;-0,08987701;-3,25052600
-1,06479195;-3,34040400;-0,08987701;-3,25052600
-1,06445795;-3,34040400;-0,08987701;-3,25052600
-1,06412395;-3,34040400;-0,08987701;-3,25052600
-1,06378995;-3,34040400;-0,08987701;-3,25052600
-1,06345595;-3,34040400;-0,08987701;-3,25052600
-1,06312195;-3,34040400;-0,08987701;-3,25052600
-1,06278795;-3,34040400;-0,08987701;-3,25052600
-1,06245395;-3,34040400;-0,08987701;-3,25052600
-1,06211995;-3,34040400;-0,08987701;-3,25052600
-1,06178595;-3,34040400;-0,08987701;-3,25052600
-1,06145195;-3,34040400;-0,08987701;-3,25052600
-1,06111795;-3,34040400;-0,08987701;-3,25052600
-1,06078395;-3,34040400;-0,08987701;-3,25052600
-1,06044995;-3,34040400;-0,08987701;-3,25052600
-1,06011595;-3,34040400;-0,08987701;-3,25052600
-1,05978195;-3,34040400;-0,08987701;-3,25052600
-1,05944795;-3,34040400;-0,08987701;-3,25052600
-1,05911395;-3,34040400;-0,08987701;-3,25052600
-1,05877995;-3,34040400;-0,08987701;-3,25052600
-1,05844595;-3,34040400;-0,08987701;-3,25052600
-1,05811195;-3,34040400;-0,08987701;-3,25052600
-1,05777795;-3,34040400;-0,08987701;-3,25052600
-1,05744395;-3,34040400;-0,08987701;-3,25052600
-1,05710995;-3,34040400;-0,08987701;-3,25052600
-1,05677595;-3,34040400;-0,08987701;-3,25052600
-1,05644195;-3,34040400;-0,08987701;-3,25052600
-1,05610795;-3,34040400;-0,08987701;-3,25052600
-1,05577395;-3,34040400;-0,08987701;-3,25052600
-1,05543995;-3,34040400;-0,08987701;-3,25052600
-1,05510595;-3,34040400;-0,08987701;-3,25052600
-1,05477195;-3,34040400;-0,08987701;-3,25052600
-1,05443795;-3,34040400;-0,08987701;-3,25052600
-1,05410395;-3,34040400;-0,08987701;-3,25052600
-1,05376995;-3,34040400;-0,08987701;-3,25052600
-1,05343595;-3,34040400;-0,08987701;-3,25052600
-1,05310195;-3,34040400;-0,08987701;-3,25052600
-1,05276795;-3,34040400;-0,08987701;-3,25052600
-1,05243395;-3,34040400;-0,08987701;-3,25052600
-1,05209995;-3,34040400;-0,08987701;-3,25052600
-1,05176595;-3,34040400;-0,08987701;-3,25052600
-1,05143195;-3,34040400;-0,08987701;-3,25052600
-1,05109795;-3,34040400;-0,08987701;-3,25052600
-1,05076395;-3,34040400;-0,08987701;-3,25052600
-1,05042995;-3,34040400;-0,08987701;-3,25052600
-1,05009595;-3,34040400;-0,08987701;-3,25052600
-1,04976195;-3,34040400;-0,08987701;-3,25052600
-1,04942795;-3,34040400;-0,08987701;-3,25052600
-1,04909395;-3,34040400;-0,08987701;-3,25052600
-1,04875995;-3,34040400;-0,08987701;-3,29630400
-1,04842595;-3,34040400;-0,04409925;-3,25052600
-1,04809195;-3,34040400;-0,08987701;-3,25052600
-1,04775795;-3,34040400;-0,08987701;-3,25113700
-1,04742395;-3,29523600;-0,04409925;-3,25052600
-1,04708995;-3,34040400;-0,08987701;-3,25052600
-1,04675595;-3,34040400;-0,08987701;-3,25113700
-1,04642195;-3,29523600;-0,04409925;-3,25052600
-1,04608795;-3,34040400;-0,08987701;-3,25052600
-1,04575395;-3,34040400;-0,08987701;-3,25052600
-1,04541995;-3,34040400;-0,08987701;-3,25052600
-1,04508595;-3,34040400;-0,08987701;-3,25052600
-1,04475195;-3,34040400;-0,08987701;-3,25052600
-1,04441795;-3,34040400;-0,08987701;-3,25052600
-1,04408395;-3,34040400;-0,08987701;-3,25052600
-1,04374995;-3,34040400;-0,08987701;-3,25052600
-1,04341595;-3,34040400;-0,08987701;-3,25052600
-1,04308195;-3,34040400;-0,08987701;-3,25052600
-1,04274795;-3,34040400;-0,08987701;-3,25052600
-1,04241395;-3,34040400;-0,08987701;-3,25052600
-1,04207995;-3,34040400;-0,08987701;-3,25052600
-1,04174595;-3,34040400;-0,08987701;-3,25052600
-1,04141195;-3,34040400;-0,08987701;-3,25052600
-1,04107795;-3,34040400;-0,08987701;-3,25052600
-1,04074395;-3,34040400;-0,08987701;-3,25052600
-1,04040995;-3,34040400;-0,08987701;-3,25052600
-1,04007595;-3,34040400;-0,08987701;-3,25052600
-1,03974195;-3,34040400;-0,08987701;-3,25052600
-1,03940795;-3,34040400;-0,08987701;-3,25052600
-1,03907395;-3,34040400;-0,08987701;-3,25052600
-1,03873995;-3,34040400;-0,08987701;-3,25052600
-1,03840595;-3,34040400;-0,08987701;-3,25052600
-1,03807195;-3,34040400;-0,08987701;-3,25052600
-1,03773795;-3,34040400;-0,08987701;-3,25052600
-1,03740395;-3,34040400;-0,08987701;-3,25052600
-1,03706995;-3,34040400;-0,08987701;-3,25052600
-1,03673595;-3,34040400;-0,08987701;-3,29630400
-1,03640195;-3,34040400;-0,04409925;-3,25052600
-1,03606795;-3,34040400;-0,08987701;-3,25052600
-1,03573395;-3,34040400;-0,08987701;-3,25052600
-1,03539995;-3,34040400;-0,08987701;-3,25052600
-1,03506595;-3,34040400;-0,08987701;-3,25052600
-1,03473195;-3,34040400;-0,08987701;-3,25052600
-1,03439795;-3,34040400;-0,08987701;-3,25052600
-1,03406395;-3,34040400;-0,08987701;-3,25052600
-1,03372995;-3,34040400;-0,08987701;-3,25052600
-1,03339595;-3,34040400;-0,08987701;-3,25052600
-1,03306195;-3,34040400;-0,08987701;-3,25052600
-1,03272795;-3,34040400;-0,08987701;-3,25052600
-1,03239395;-3,34040400;-0,08987701;-3,25052600
-1,03205995;-3,34040400;-0,08987701;-3,25052600
-1,03172595;-3,34040400;-0,08987701;-3,25052600
-1,03139195;-3,34040400;-0,08987701;-3,25052600
-1,03105795;-3,34040400;-0,08987701;-3,25052600
-1,03072395;-3,34040400;-0,08987701;-3,25052600
-1,03038995;-3,34040400;-0,08987701;-3,25052600
-1,03005595;-3,34040400;-0,08987701;-3,25052600
-1,02972195;-3,34040400;-0,08987701;-3,25052600
-1,02938795;-3,34040400;-0,08987701;-3,25052600
-1,02905395;-3,34040400;-0,08987701;-3,25052600
-1,02871995;-3,34040400;-0,08987701;-3,29691500
-1,02838595;-3,29523600;0,00167852;-∞
-1,02805195;2,94198400;∞;-∞
-1,02771795;2,98715200;∞;-∞
-1,02738395;2,98715200;∞;-∞
-1,02704995;2,98715200;∞;-∞
-1,02671595;2,94198400;∞;-∞
-1,02638195;2,98715200;∞;-∞
-1,02604795;2,98715200;∞;-∞
-1,02571395;2,98715200;∞;-∞
-1,02537995;3,03247200;∞;-∞
-1,02504595;2,94198400;∞;-∞
-1,02471195;2,98715200;∞;-∞
-1,02437795;2,98715200;∞;-∞
-1,02404395;2,98715200;∞;-∞
-1,02370995;2,94198400;∞;-∞
-1,02337595;2,98715200;∞;-∞
-1,02304195;2,94198400;∞;-∞
-1,02270795;2,98715200;∞;-∞
-1,02237395;2,98715200;∞;-∞
-1,02203995;2,94198400;∞;-∞
-1,02170595;2,98715200;∞;-∞
-1,02137195;2,98715200;∞;-∞
-1,02103795;2,94198400;∞;-∞
-1,02070395;2,94198400;∞;-∞
-1,02036995;2,94198400;∞;-∞
-1,02003595;2,98715200;∞;-∞
-1,01970195;2,98715200;∞;-∞
-1,01936795;2,98715200;∞;-∞
-1,01903395;2,98715200;∞;-∞
-1,01869995;2,98715200;∞;-∞
-1,01836595;2,98715200;∞;-∞
-1,01803195;2,98715200;∞;-∞
-1,01769795;2,94198400;∞;-∞
-1,01736395;2,98715200;∞;-∞
-1,01702995;2,94198400;∞;-∞
-1,01669595;2,98715200;∞;-∞
-1,01636195;2,94198400;∞;-∞
-1,01602795;2,98715200;∞;-∞
-1,01569395;3,03247200;∞;-∞
-1,01535995;2,98715200;∞;-∞
-1,01502595;2,94198400;∞;-∞
-1,01469195;2,98715200;∞;-∞
-1,01435795;2,98715200;∞;-∞
-1,01402395;2,98715200;∞;-∞
-1,01368995;2,98715200;∞;-∞
-1,01335595;2,94198400;∞;-∞
-1,01302195;2,94198400;∞;-∞
-1,01268795;2,94198400;∞;-∞
-1,01235395;2,94198400;∞;-∞
-1,01201995;2,98715200;∞;-∞
-1,01168595;2,94198400;∞;-∞
-1,01135195;2,94198400;∞;-∞
-1,01101795;2,98715200;∞;-∞
-1,01068395;2,98715200;∞;-∞
-1,01034995;2,98715200;∞;-∞
-1,01001595;2,94198400;∞;-∞
-1,00968195;2,94198400;∞;-∞
-1,00934795;2,98715200;∞;-∞
-1,00901395;2,94198400;∞;-∞
-1,00867995;2,98715200;∞;-∞
-1,00834595;2,98715200;∞;-2,05359100
-1,00801195;2,94198400;4,99557500;-2,00842300
-1,00767795;2,98715200;4,99557500;-2,00842300
-1,00734395;2,98715200;4,99557500;-1,96264600
-1,00700995;2,98715200;4,94979700;-2,00781300
-1,00667595;2,94198400;4,94979700;-2,00781300
-1,00634195;2,94198400;4,94979700;-1,96264600
-1,00600795;2,98715200;4,94979700;-1,91671500
-1,00567395;2,98715200;4,90386700;-1,91610500
-1,00533995;2,94198400;4,85808900;-1,91610500
-1,00500595;2,94198400;4,85808900;-1,87093700
-1,00467195;2,98715200;4,85808900;-1,82516000
-1,00433795;2,98715200;4,81231100;-1,87032700
-1,00400395;2,94198400;4,81231100;-1,82454900
-1,00366995;2,94198400;4,76653300;-1,82454900
-1,00333595;2,94198400;4,76653300;-1,77938200
-1,00300195;2,98715200;4,76653300;-1,77938200
-1,00266795;2,98715200;4,76653300;-1,77861900
-1,00233395;2,94198400;4,72060300;-1,77861900
-1,00199995;2,94198400;4,72060300;-1,73345100
-1,00166595;2,98715200;4,72060300;-1,68767400
-1,00133195;2,98715200;4,67482500;-1,73284100
-1,00099795;2,94198400;4,67482500;-1,73284100
-1,00066395;2,94198400;4,67482500;-1,64189600
-1,00032995;2,98715200;4,62904700;-1,64189600
-0,99999595;2,98715200;4,62904700;-1,59611800
-0,99966195;2,98715200;4,58327000;-1,64128500
-0,99932795;2,94198400;4,58327000;-1,64128500
-0,99899395;2,94198400;4,58327000;-1,64128500
-0,99865995;2,94198400;4,58327000;-1,55018800
-0,99832595;2,98715200;4,53733900;-1,54957700
-0,99799195;2,94198400;4,49156100;-1,55018800
-0,99765795;2,98715200;4,53733900;-1,55018800
-0,99732395;2,98715200;4,53733900;-1,54957700
-0,99698995;2,94198400;4,49156100;-1,50441000
-0,99665595;2,98715200;4,49156100;-1,50380000
-0,99632195;2,94198400;4,44578400;-1,50380000
-0,99598795;2,94198400;4,44578400;-1,45863200
-0,99565395;2,98715200;4,44578400;-1,45802200
-0,99531995;2,94198400;4,40000600;-1,41285500
-0,99498595;2,98715200;4,40000600;-1,41285500
-0,99465195;2,98715200;4,40000600;-1,45802200
-0,99431795;2,94198400;4,40000600;-1,45802200
-0,99398395;2,94198400;4,40000600;-1,41285500
-0,99364995;2,98715200;4,40000600;-1,41209100
-0,99331595;2,94198400;4,35407600;-1,32114600
-0,99298195;2,98715200;4,30829800;-1,36631400
-0,99264795;2,94198400;4,30829800;-1,32114600
-0,99231395;2,98715200;4,30829800;-1,32053600
-0,99197995;2,94198400;4,26252000;-1,32053600
-0,99164595;2,94198400;4,26252000;-1,22959100
-0,99131195;2,98715200;4,21674300;-1,22959100
-0,99097795;2,98715200;4,21674300;-1,27475800
-0,99064395;2,94198400;4,21674300;-1,22959100
-0,99030995;2,98715200;4,21674300;-1,27475800
-0,98997595;2,94198400;4,21674300;-1,22882800
-0,98964195;2,94198400;4,17081200;-1,22882800
-0,98930795;2,94198400;4,17081200;-1,22882800
-0,98897395;2,94198400;4,17081200;-1,13788300
-0,98863995;2,98715200;4,12503400;-1,13788300
-0,98830595;2,98715200;4,12503400;-1,18305000
-0,98797195;2,94198400;4,12503400;-1,09210500
-0,98763795;2,98715200;4,07925700;-1,13727200
-0,98730395;2,94198400;4,07925700;-1,09149400
-0,98696995;2,94198400;4,03347900;-1,09149400
-0,98663595;2,94198400;4,03347900;-1,04632700
-0,98630195;2,98715200;4,03347900;-1,09149400
-0,98596795;2,94198400;4,03347900;-1,09149400
-0,98563395;2,94198400;4,03347900;-1,09149400
-0,98529995;2,94198400;4,03347900;-1,04556400
-0,98496595;2,94198400;3,98754800;-1,00039700
-0,98463195;2,98715200;3,98754800;-0,95461920
-0,98429795;2,98715200;3,94177100;-0,99978640
-0,98396395;2,94198400;3,94177100;-0,95461920
-0,98362995;2,98715200;3,94177100;-0,95461920
-0,98329595;2,98715200;3,94177100;-0,95461920
-0,98296195;2,98715200;3,94177100;-0,95400860
-0,98262795;2,94198400;3,89599300;-0,90823080
-0,98229395;2,94198400;3,85021500;-0,90823080
-0,98195995;2,94198400;3,85021500;-0,90823080
-0,98162595;2,94198400;3,85021500;-0,86306360
-0,98129195;2,98715200;3,85021500;-0,86306360
-0,98095795;2,98715200;3,85021500;-0,86306360
-0,98062395;2,98715200;3,85021500;-0,86306360
-0,98028995;2,98715200;3,85021500;-0,86230040
-0,97995595;2,94198400;3,80428500;-0,81652260
-0,97962195;2,94198400;3,75850700;-0,86230040
-0,97928795;2,94198400;3,80428500;-0,81652260
-0,97895395;2,94198400;3,75850700;-0,77135540
-0,97861995;2,98715200;3,75850700;-0,77135540
-0,97828595;2,98715200;3,75850700;-0,81652260
-0,97795195;2,94198400;3,75850700;-0,77074480
-0,97761795;2,94198400;3,71272900;-0,67979980
-0,97728395;2,98715200;3,66695100;-0,72496700
-0,97694995;2,94198400;3,66695100;-0,67979980
-0,97661595;2,98715200;3,66695100;-0,67979980
-0,97628195;2,98715200;3,66695100;-0,72496700
-0,97594795;2,94198400;3,66695100;-0,72496700
-0,97561395;2,94198400;3,66695100;-0,67979980
-0,97527995;2,98715200;3,66695100;-0,72496700
-0,97494595;2,94198400;3,66695100;-0,67979980
-0,97461195;2,98715200;3,66695100;-0,63325910
-0,97427795;2,94198400;3,57524300;-0,63386940
-0,97394395;2,98715200;3,62102100;-0,63386940
-0,97360995;2,98715200;3,62102100;-0,63325910
-0,97327595;2,94198400;3,57524300;-0,58809190
-0,97294195;2,98715200;3,57524300;-0,58809190
-0,97260795;2,98715200;3,57524300;-0,54231410
-0,97227395;2,98715200;3,52946600;-0,49653630
-0,97193995;2,98715200;3,48368800;-0,54170350
-0,97160595;2,94198400;3,48368800;-0,49653630
-0,97127195;2,98715200;3,48368800;-0,49653630
-0,97093795;2,98715200;3,48368800;-0,49653630
-0,97060395;2,98715200;3,48368800;-0,49653630
-0,97026995;2,98715200;3,48368800;-0,54170350
-0,96993595;2,94198400;3,48368800;-0,49653630
-0,96960195;2,98715200;3,48368800;-0,44999530
-0,96926795;2,94198400;3,39198000;-0,44999530
-0,96893395;2,94198400;3,39198000;-0,40482810
-0,96859995;2,98715200;3,39198000;-0,44999530
-0,96826595;2,94198400;3,39198000;-0,40482810
-0,96793195;2,98715200;3,39198000;-0,40421750
-0,96759795;2,94198400;3,34620200;-0,35905030
-0,96726395;2,98715200;3,34620200;-0,40421750
-0,96692995;2,94198400;3,34620200;-0,31327250
-0,96659595;2,98715200;3,30042400;-0,35843970
-0,96626195;2,94198400;3,30042400;-0,35843970
-0,96592795;2,94198400;3,30042400;-0,35843970
-0,96559395;2,94198400;3,30042400;-0,35843970
-0,96525995;2,94198400;3,30042400;-0,31327250
-0,96492595;2,98715200;3,30042400;-0,31327250
-0,96459195;2,98715200;3,30042400;-0,26734230
-0,96425795;2,98715200;3,25449400;-0,22156450
-0,96392395;2,98715200;3,20871600;-0,26734230
-0,96358995;2,98715200;3,25449400;-0,26673170
-0,96325595;2,94198400;3,20871600;-0,22156450
-0,96292194;2,98715200;3,20871600;-0,22156450
-0,96258794;2,98715200;3,20871600;-0,26673170
-0,96225394;2,94198400;3,20871600;-0,22095390
-0,96191994;2,94198400;3,16293800;-0,22095390
-0,96158594;2,94198400;3,16293800;-0,22095390
-0,96125194;2,94198400;3,16293800;-0,22095390
-0,96091794;2,94198400;3,16293800;-0,17517610
-0,96058394;2,94198400;3,11716100;-0,13000890
-0,96024994;2,98715200;3,11716100;-0,17517610
-0,95991594;2,94198400;3,11716100;-0,13000890
-0,95958194;2,98715200;3,11716100;-0,17517610
-0,95924794;2,94198400;3,11716100;-0,17517610
-0,95891394;2,94198400;3,11716100;-0,17517610
-0,95857994;2,94198400;3,11716100;-0,12924580
-0,95824594;2,94198400;3,07123000;-0,08346796
-0,95791194;2,94198400;3,02545200;-0,08346796
-0,95757794;2,94198400;3,02545200;-0,03830075
-0,95724394;2,98715200;3,02545200;-0,08346796
-0,95690994;2,94198400;3,02545200;-0,08346796
-0,95657594;2,94198400;3,02545200;-0,08346796
-0,95624194;2,94198400;3,02545200;-0,03830075
-0,95590794;2,98715200;3,02545200;-0,03830075
-0,95557394;2,98715200;3,02545200;-0,03769016
-0,95523994;2,94198400;2,97967500;0,05325460
-0,95490594;2,98715200;2,93389700;0,05325460
-0,95457194;2,98715200;2,93389700;0,05325460
-0,95423794;2,98715200;2,93389700;0,05325460
-0,95390394;2,98715200;2,93389700;0,05325460
-0,95356994;2,98715200;2,93389700;0,05325460
-0,95323594;2,98715200;2,93389700;0,00808740
-0,95290194;2,94198400;2,93389700;0,05325460
-0,95256794;2,98715200;2,93389700;0,05325460
-0,95223394;2,98715200;2,93389700;0,09918499
-0,95189994;2,98715200;2,88796700;0,09979558
-0,95156594;2,94198400;2,84218900;0,14496280
-0,95123194;2,98715200;2,84218900;0,09979558
-0,95089794;2,94198400;2,84218900;0,14496280
-0,95056394;2,98715200;2,84218900;0,09979558
-0,95022994;2,94198400;2,84218900;0,09979558
-0,94989594;2,94198400;2,84218900;0,09979558
-0,94956194;2,94198400;2,84218900;0,14496280
-0,94922794;2,98715200;2,84218900;0,14557340
-0,94889394;2,94198400;2,79641100;0,23651840
-0,94855994;2,98715200;2,75063300;0,19074060
-0,94822594;2,98715200;2,79641100;0,19135120
-0,94789194;2,94198400;2,75063300;0,23651840
-0,94755794;2,98715200;2,75063300;0,23651840
-0,94722394;2,98715200;2,75063300;0,23651840
-0,94688994;2,98715200;2,75063300;0,19135120
-0,94655594;2,94198400;2,75063300;0,23728160
-0,94622194;2,94198400;2,70470300;0,23651840
-0,94588794;2,98715200;2,75063300;0,28244880
-0,94555394;2,98715200;2,70470300;0,28305940
-0,94521994;2,94198400;2,65892500;0,28244880
-0,94488594;2,98715200;2,70470300;0,28305940
-0,94455194;2,94198400;2,65892500;0,28305940
-0,94421794;2,94198400;2,65892500;0,28305940
-0,94388394;2,94198400;2,65892500;0,32822660
-0,94354994;2,98715200;2,65892500;0,28305940
-0,94321594;2,94198400;2,65892500;0,32822660
-0,94288194;2,98715200;2,65892500;0,32822660
-0,94254794;2,98715200;2,65892500;0,37400440
-0,94221394;2,98715200;2,61314700;0,37400440
-0,94187994;2,98715200;2,61314700;0,32822660
-0,94154594;2,98715200;2,65892500;0,41978190
-0,94121194;2,98715200;2,56737000;0,37461470
-0,94087794;2,94198400;2,56737000;0,41978190
-0,94054394;2,98715200;2,56737000;0,41978190
-0,94020994;2,98715200;2,56737000;0,41978190
-0,93987594;2,98715200;2,56737000;0,37461470
-0,93954194;2,94198400;2,56737000;0,41978190
-0,93920794;2,98715200;2,56737000;0,41978190
-0,93887394;2,98715200;2,56737000;0,42054510
-0,93853994;2,94198400;2,52143900;0,42054510
-0,93820594;2,94198400;2,52143900;0,46632290
-0,93787194;2,94198400;2,47566200;0,46632290
-0,93753794;2,94198400;2,47566200;0,46632290
-0,93720394;2,94198400;2,47566200;0,46632290
-0,93686994;2,94198400;2,47566200;0,46632290
-0,93653594;2,94198400;2,47566200;0,51149010
-0,93620194;2,98715200;2,47566200;0,46632290
-0,93586794;2,94198400;2,47566200;0,46632290
-0,93553394;2,94198400;2,47566200;0,51149010
-0,93519994;2,98715200;2,47566200;0,51210070
-0,93486594;2,94198400;2,42988400;0,55726790
-0,93453194;2,98715200;2,42988400;0,60304570
-0,93419794;2,98715200;2,38410600;0,55787850
-0,93386394;2,94198400;2,38410600;0,55787850
-0,93352994;2,94198400;2,38410600;0,60304570
-0,93319594;2,98715200;2,38410600;0,55787850
-0,93286194;2,94198400;2,38410600;0,55787850
-0,93252794;2,94198400;2,38410600;0,55787850
-0,93219394;2,94198400;2,38410600;0,60304570
-0,93185994;2,98715200;2,38410600;0,60304570
-0,93152594;2,98715200;2,38410600;0,60304570
-0,93119194;2,98715200;2,38410600;0,55787850
-0,93085794;2,94198400;2,38410600;0,64897610
-0,93052394;2,98715200;2,33817600;0,64958670
-0,93018994;2,94198400;2,29239800;0,64958670
