Time;Channel A;Channel B;A - B
(s);(V);(V);(V)

0,43121410;2,98715200;0,09338664;2,84920800
0,43154810;2,98715200;0,09338664;2,89376500
0,43188210;2,89681700;0,04760887;2,89376500
0,43221610;2,98715200;0,09338664;2,84920800
0,43255010;2,98715200;0,09338664;2,89376500
0,43288410;2,89681700;0,04760887;2,84859800
0,43321810;2,98715200;0,09338664;2,89376500
0,43355210;2,94198400;0,09338664;2,84859800
0,43388610;2,98715200;0,09338664;2,89376500
0,43422010;2,94198400;0,09338664;2,84859800
0,43455410;2,98715200;0,09338664;2,89376500
0,43488810;2,94198400;0,09338664;2,89437600
0,43522210;2,98715200;0,09338664;2,89376500
0,43555610;2,94198400;0,04760887;2,84859800
0,43589010;2,98715200;0,09338664;2,93954300
0,43622410;2,94198400;0,09338664;2,89376500
0,43655810;2,98715200;0,04760887;2,84859800
0,43689210;2,98715200;0,09338664;2,89376500
0,43722610;2,94198400;0,09338664;2,89376500
0,43756010;2,98715200;0,09338664;2,89376500
0,43789410;2,98715200;0,09338664;2,84859800
0,43822810;2,98715200;0,09338664;2,93954300
0,43856210;2,94198400;0,09338664;2,89376500
0,43889610;2,98715200;0,04760887;2,93954300
0,43923010;2,98715200;0,09338664;2,93954300
0,43956410;2,98715200;0,04760887;2,89376500
0,43989810;2,98715200;0,04760887;2,89376500
0,44023210;2,98715200;0,09338664;2,89376500
0,44056610;2,98715200;0,09338664;2,93954300
0,44090010;2,98715200;0,09338664;2,89376500
0,44123410;2,98715200;0,04760887;2,89376500
0,44156810;2,98715200;0,09338664;2,89376500
0,44190210;2,98715200;0,09338664;2,93954300
0,44223610;2,98715200;0,09338664;2,89437600
0,44257010;2,98715200;0,04760887;2,93954300
0,44290410;2,94198400;0,04760887;2,93954300
0,44323810;2,98715200;0,04760887;2,93954300
0,44357210;2,98715200;0,04760887;2,93954300
0,44390610;2,98715200;0,04760887;2,84859800
0,44424010;2,98715200;0,04760887;2,89376500
0,44457410;2,94198400;0,09338664;2,84859800
0,44490810;2,98715200;0,09338664;2,93954300
0,44524210;2,94198400;0,09338664;2,89437600
0,44557611;2,98715200;0,04760887;2,93954300
0,44591011;2,94198400;0,04760887;2,89376500
0,44624411;2,98715200;0,04760887;2,93954300
0,44657811;2,98715200;0,09338664;2,84859800
0,44691211;2,98715200;0,04760887;2,89437600
0,44724611;2,94198400;0,09338664;2,89437600
0,44758011;2,94198400;0,04760887;2,93954300
0,44791411;2,94198400;0,04760887;2,84859800
0,44824811;2,98715200;0,04760887;2,89376500
0,44858211;2,94198400;0,09338664;2,89437600
0,44891611;2,98715200;0,09338664;2,89376500
0,44925011;2,94198400;0,04760887;2,93954300
0,44958411;2,98715200;0,09338664;2,93954300
0,44991811;2,98715200;0,04760887;2,93954300
0,45025211;2,98715200;0,04760887;2,93954300
0,45058611;2,98715200;0,04760887;2,89437600
0,45092011;2,98715200;0,04760887;2,93954300
0,45125411;2,94198400;0,04760887;2,89513900
0,45158811;2,98715200;0,04760887;2,89376500
0,45192211;2,89681700;0,00167852;2,93954300
0,45225611;2,98715200;0,09338664;2,94030600
0,45259011;2,98715200;0,04760887;2,93954300
0,45292411;2,94198400;0,00167852;2,93954300
0,45325811;2,98715200;0,04760887;2,89513900
0,45359211;2,98715200;0,04760887;2,89437600
0,45392611;2,89681700;0,00167852;2,89437600
0,45426011;2,94198400;0,04760887;2,84859800
0,45459411;2,94198400;0,04760887;2,89437600
0,45492811;2,94198400;0,09338664;2,93954300
0,45526211;2,94198400;0,04760887;2,89437600
0,45559611;2,98715200;0,04760887;2,89376500
0,45593011;2,94198400;0,04760887;2,93954300
0,45626411;2,98715200;0,09338664;2,93954300
0,45659811;2,98715200;0,04760887;2,98547300
0,45693211;2,98715200;0,04760887;2,93954300
0,45726611;2,98715200;0,00167852;2,89437600
0,45760011;2,98715200;0,04760887;2,98547300
0,45793411;2,94198400;0,04760887;2,84859800
0,45826811;2,98715200;0,00167852;2,93954300
0,45860211;2,94198400;0,09338664;2,93954300
0,45893611;2,98715200;0,04760887;2,93954300
0,45927011;2,98715200;0,04760887;2,89437600
0,45960411;2,98715200;0,04760887;2,93954300
0,45993811;2,94198400;0,04760887;2,93954300
0,46027211;2,98715200;0,04760887;2,93954300
0,46060611;2,98715200;0,04760887;2,93954300
0,46094011;2,98715200;0,04760887;2,93954300
0,46127411;2,98715200;0,04760887;2,93954300
0,46160811;2,98715200;0,04760887;2,93954300
0,46194211;2,98715200;0,04760887;2,89437600
0,46227611;2,98715200;0,04760887;2,93954300
0,46261011;2,94198400;0,04760887;2,93954300
0,46294411;2,98715200;0,04760887;2,89437600
0,46327811;2,98715200;0,04760887;2,98547300
0,46361211;2,94198400;0,04760887;2,93954300
0,46394611;2,98715200;0,00167852;2,89437600
0,46428011;2,98715200;0,04760887;2,93954300
0,46461411;2,94198400;0,04760887;2,93954300
0,46494811;2,98715200;0,04760887;2,93954300
0,46528211;2,98715200;0,04760887;2,98547300
0,46561611;2,98715200;0,04760887;2,89437600
0,46595011;2,98715200;0,00167852;2,89437600
0,46628411;2,94198400;0,04760887;2,93954300
0,46661811;2,94198400;0,04760887;2,89437600
0,46695211;2,98715200;0,04760887;2,89437600
0,46728611;2,94198400;0,04760887;2,89437600
0,46762011;2,94198400;0,04760887;2,93954300
0,46795411;2,94198400;0,04760887;2,89437600
0,46828811;2,98715200;0,04760887;2,93954300
0,46862211;2,94198400;0,04760887;2,89437600
0,46895611;2,98715200;0,04760887;2,98547300
0,46929011;2,94198400;0,04760887;2,98547300
0,46962411;2,98715200;0,00167852;2,94030600
0,46995811;2,98715200;0,00167852;2,93954300
0,47029211;2,94198400;0,00167852;2,93954300
0,47062611;2,98715200;0,04760887;2,93954300
0,47096011;2,98715200;0,04760887;2,93954300
0,47129411;2,98715200;0,04760887;2,93954300
0,47162811;2,98715200;0,04760887;2,93954300
0,47196211;2,98715200;0,04760887;2,98547300
0,47229611;2,98715200;0,04760887;2,98547300
0,47263011;2,98715200;0,00167852;2,89513900
0,47296411;2,98715200;0,00167852;2,93954300
0,47329811;2,89681700;0,00167852;2,98547300
0,47363211;2,98715200;0,04760887;2,94030600
0,47396611;2,98715200;0,00167852;2,93954300
0,47430011;2,94198400;0,00167852;2,93954300
0,47463411;2,98715200;0,04760887;2,94030600
0,47496811;2,98715200;0,04760887;2,94030600
0,47530211;2,94198400;0,00167852;2,94030600
0,47563611;2,94198400;0,00167852;2,98547300
0,47597011;2,94198400;0,00167852;2,98547300
0,47630411;2,98715200;0,00167852;2,93954300
0,47663811;2,98715200;0,00167852;2,93954300
0,47697211;2,98715200;0,04760887;2,98547300
0,47730611;2,98715200;0,04760887;2,94030600
0,47764011;2,98715200;0,00167852;2,98547300
0,47797411;2,94198400;0,00167852;2,94030600
0,47830811;2,98715200;0,00167852;2,93954300
0,47864211;2,94198400;0,00167852;2,93954300
0,47897611;2,98715200;0,04760887;2,94030600
0,47931011;2,98715200;0,04760887;2,89437600
0,47964411;2,94198400;0,00167852;2,98547300
0,47997811;2,94198400;0,04760887;2,93954300
0,48031211;2,98715200;0,00167852;2,93954300
0,48064611;2,98715200;0,04760887;2,98547300
0,48098011;2,98715200;0,04760887;2,93954300
0,48131411;2,98715200;0,00167852;2,98547300
0,48164811;2,98715200;0,04760887;2,98547300
0,48198211;2,98715200;0,00167852;2,93954300
0,48231611;2,98715200;0,00167852;2,94030600
0,48265011;2,98715200;0,04760887;2,98547300
0,48298411;2,94198400;0,00167852;2,94030600
0,48331811;2,98715200;0,00167852;2,94030600
0,48365211;2,94198400;0,00167852;2,98547300
0,48398611;2,94198400;0,00167852;2,98547300
0,48432011;2,98715200;0,00167852;2,93954300
0,48465411;2,98715200;0,00167852;2,98547300
0,48498811;2,98715200;0,04760887;2,89437600
0,48532211;2,98715200;0,00167852;2,98547300
0,48565611;2,94198400;0,04760887;2,93954300
0,48599011;2,98715200;0,00167852;2,98547300
0,48632411;2,98715200;0,04760887;2,93954300
0,48665811;2,98715200;0,00167852;2,93954300
0,48699211;2,98715200;0,04760887;2,94030600
0,48732611;2,98715200;0,04760887;2,98547300
0,48766011;2,94198400;0,00167852;2,94030600
0,48799411;2,98715200;0,00167852;2,93954300
0,48832811;2,94198400;0,00167852;2,89437600
0,48866211;2,98715200;0,04760887;2,98547300
0,48899611;2,94198400;0,04760887;2,94030600
0,48933011;2,98715200;0,00167852;2,98547300
0,48966411;2,94198400;0,00167852;2,94030600
0,48999811;2,98715200;0,00167852;2,98547300
0,49033211;2,94198400;0,00167852;2,98547300
0,49066611;2,98715200;0,00167852;2,94030600
0,49100011;2,98715200;0,00167852;2,94030600
0,49133411;2,94198400;0,00167852;2,98547300
0,49166811;2,94198400;0,00167852;2,98547300
0,49200211;2,98715200;0,00167852;2,94030600
0,49233611;2,98715200;0,00167852;2,93954300
0,49267011;2,94198400;0,00167852;2,89513900
0,49300411;2,98715200;0,04760887;2,93954300
0,49333811;2,89681700;0,00167852;2,94030600
0,49367211;2,98715200;0,04760887;2,94030600
0,49400611;2,94198400;0,00167852;2,98547300
0,49434011;2,94198400;0,00167852;2,98547300
0,49467411;2,98715200;0,00167852;2,89513900
0,49500811;2,98715200;0,00167852;2,94030600
0,49534211;2,89681700;0,00167852;2,98547300
0,49567611;2,94198400;0,00167852;2,98547300
0,49601011;2,98715200;0,00167852;2,98547300
0,49634411;2,98715200;0,00167852;2,94030600
0,49667811;2,98715200;0,00167852;2,93954300
0,49701211;2,94198400;0,00167852;2,98547300
0,49734611;2,98715200;0,04760887;2,94030600
0,49768011;2,98715200;0,00167852;2,94030600
0,49801411;2,94198400;0,00167852;2,98547300
0,49834811;2,94198400;0,00167852;2,98547300
0,49868211;2,98715200;0,00167852;2,94030600
0,49901611;2,98715200;0,00167852;2,94030600
0,49935011;2,94198400;0,00167852;2,94030600
0,49968411;2,94198400;0,00167852;2,94030600
0,50001811;2,94198400;0,00167852;2,98547300
0,50035211;2,94198400;0,00167852;2,94030600
0,50068611;2,98715200;0,00167852;2,98547300
0,50102011;2,94198400;0,00167852;2,94030600
0,50135411;2,98715200;0,00167852;2,98547300
0,50168811;2,94198400;0,00167852;2,98547300
0,50202211;2,98715200;0,00167852;2,98547300
0,50235611;2,98715200;0,00167852;2,94030600
0,50269011;2,98715200;0,00167852;2,98547300
0,50302411;2,94198400;0,00167852;2,94030600
0,50335811;2,98715200;0,00167852;2,98547300
0,50369211;2,94198400;0,00167852;2,98547300
0,50402611;2,98715200;0,00167852;2,98547300
0,50436011;2,98715200;0,00167852;2,98547300
0,50469411;2,98715200;0,00167852;2,98547300
0,50502811;2,98715200;0,00167852;2,94030600
0,50536211;2,98715200;0,00167852;2,94030600
0,50569611;2,94198400;0,00167852;2,94030600
0,50603011;2,94198400;0,00167852;2,94030600
0,50636411;2,94198400;0,00167852;2,98547300
0,50669811;2,94198400;0,00167852;2,98547300
0,50703211;2,98715200;0,00167852;2,98547300
0,50736611;2,98715200;0,00167852;2,94030600
0,50770011;2,98715200;0,00167852;2,98547300
0,50803411;2,94198400;0,00167852;2,89513900
0,50836811;2,98715200;0,00167852;2,94030600
0,50870211;2,89681700;0,00167852;2,98547300
0,50903611;2,94198400;0,00167852;2,98547300
0,50937011;2,98715200;0,00167852;2,98547300
0,50970411;2,98715200;0,00167852;2,98547300
0,51003811;2,98715200;0,00167852;2,98547300
0,51037211;2,98715200;0,00167852;2,98547300
0,51070611;2,98715200;0,00167852;2,94030600
0,51104011;2,98715200;0,00167852;2,98547300
0,51137411;2,94198400;0,00167852;2,94030600
0,51170811;2,98715200;0,00167852;2,98547300
0,51204211;2,94198400;0,00167852;2,94030600
0,51237611;2,98715200;0,00167852;2,94030600
0,51271011;2,94198400;0,00167852;2,94030600
0,51304411;2,94198400;0,00167852;2,98547300
0,51337811;2,94198400;0,00167852;2,94030600
0,51371211;2,98715200;0,00167852;2,89513900
0,51404611;2,94198400;0,00167852;∞
0,51438011;2,89681700;0,00167852;∞
0,51471411;-3,34040400;-∞;∞
0,51504811;-3,34040400;-∞;∞
0,51538211;-3,38557100;-∞;∞
0,51571611;-3,34040400;-∞;∞
0,51605011;-3,34040400;-∞;∞
0,51638411;-3,34040400;-∞;∞
0,51671811;-3,34040400;-∞;∞
0,51705211;-3,34040400;-∞;∞
0,51738611;-3,29523600;-∞;∞
0,51772011;-3,34040400;-∞;∞
0,51805411;-3,34040400;-∞;∞
0,51838811;-3,34040400;-∞;∞
0,51872211;-3,34040400;-∞;∞
0,51905611;-3,34040400;-∞;∞
0,51939011;-3,34040400;-∞;∞
0,51972411;-3,34040400;-∞;∞
0,52005811;-3,34040400;-∞;∞
0,52039211;-3,34040400;-∞;∞
0,52072611;-3,34040400;-∞;∞
0,52106011;-3,34040400;-∞;∞
0,52139411;-3,34040400;-∞;∞
0,52172811;-3,34040400;-∞;∞
0,52206211;-3,34040400;-∞;∞
0,52239611;-3,34040400;-∞;∞
0,52273011;-3,34040400;-∞;∞
0,52306411;-3,34040400;-∞;∞
0,52339811;-3,34040400;-∞;∞
0,52373211;-3,34040400;-∞;∞
0,52406611;-3,34040400;-∞;∞
0,52440011;-3,34040400;-∞;∞
0,52473411;-3,34040400;-∞;∞
0,52506811;-3,34040400;-∞;∞
0,52540211;-3,34040400;-∞;∞
0,52573611;-3,34040400;-∞;∞
0,52607011;-3,34040400;-∞;∞
0,52640411;-3,34040400;-∞;∞
0,52673811;-3,34040400;-∞;∞
0,52707211;-3,34040400;-∞;∞
0,52740611;-3,34040400;-∞;∞
0,52774011;-3,34040400;-∞;∞
0,52807411;-3,34040400;-∞;∞
0,52840811;-3,34040400;-∞;∞
0,52874211;-3,34040400;-∞;∞
0,52907611;-3,34040400;-∞;∞
0,52941011;-3,34040400;-∞;∞
0,52974411;-3,34040400;-∞;∞
0,53007811;-3,34040400;-∞;∞
0,53041211;-3,34040400;-∞;∞
0,53074611;-3,29523600;-∞;∞
0,53108011;-3,34040400;-∞;∞
0,53141411;-3,34040400;-∞;∞
0,53174811;-3,34040400;-∞;∞
0,53208211;-3,34040400;-∞;∞
0,53241611;-3,34040400;-∞;∞
0,53275011;-3,34040400;-∞;∞
0,53308411;-3,34040400;-∞;∞
0,53341811;-3,34040400;-∞;∞
0,53375211;-3,34040400;-∞;∞
0,53408611;-3,34040400;-∞;∞
0,53442011;-3,34040400;-∞;∞
0,53475411;-3,34040400;-∞;∞
0,53508811;-3,34040400;-∞;∞
0,53542211;-3,34040400;-∞;1,65181400
0,53575611;-3,34040400;-∞;1,65181400
0,53609011;-3,34040400;-4,99221800;1,60603700
0,53642411;-3,34040400;-4,99221800;1,60603700
0,53675811;-3,34040400;-4,94644000;1,60603700
0,53709211;-3,34040400;-4,94644000;1,56010600
0,53742611;-3,34040400;-4,94644000;1,56010600
0,53776011;-3,34040400;-4,90051000;1,56010600
0,53809411;-3,34040400;-4,90051000;1,51432800
0,53842811;-3,34040400;-4,90051000;1,51432800
0,53876211;-3,34040400;-4,85473200;1,51432800
0,53909611;-3,34040400;-4,85473200;1,46855100
0,53943011;-3,34040400;-4,85473200;1,42277300
0,53976411;-3,34040400;-4,80895400;1,42277300
0,54009811;-3,34040400;-4,76317600;1,42277300
0,54043211;-3,34040400;-4,76317600;1,42277300
0,54076611;-3,34040400;-4,76317600;1,42277300
0,54110011;-3,34040400;-4,76317600;1,42277300
0,54143411;-3,34040400;-4,76317600;1,37684200
0,54176811;-3,34040400;-4,76317600;1,37684200
0,54210211;-3,34040400;-4,71724600;1,33106500
0,54243611;-3,34040400;-4,71724600;1,37623200
0,54277011;-3,34040400;-4,67146800;1,33106500
0,54310411;-3,29523600;-4,67146800;1,33106500
0,54343811;-3,34040400;-4,67146800;1,28528700
0,54377211;-3,34040400;-4,67146800;1,23950900
0,54410611;-3,34040400;-4,62569000;1,23950900
0,54444011;-3,34040400;-4,57991300;1,23950900
0,54477411;-3,34040400;-4,57991300;1,23950900
0,54510811;-3,34040400;-4,57991300;1,23950900
0,54544211;-3,34040400;-4,57991300;1,19357900
0,54577611;-3,34040400;-4,57991300;1,14780100
0,54611011;-3,34040400;-4,53398200;1,14780100
0,54644411;-3,34040400;-4,48820400;1,14780100
0,54677811;-3,34040400;-4,48820400;1,14780100
0,54711211;-3,34040400;-4,48820400;1,10202300
0,54744611;-3,34040400;-4,48820400;1,05624500
0,54778011;-3,34040400;-4,44242700;1,05624500
0,54811411;-3,34040400;-4,39664900;1,05624500
0,54844811;-3,34040400;-4,39664900;1,05624500
0,54878211;-3,34040400;-4,39664900;1,05624500
0,54911611;-3,34040400;-4,39664900;1,05624500
0,54945011;-3,34040400;-4,39664900;1,05624500
0,54978411;-3,34040400;-4,39664900;1,01031500
0,55011811;-3,34040400;-4,39664900;0,96453760
0,55045211;-3,34040400;-4,35071800;0,96453760
0,55078611;-3,34040400;-4,30494100;0,96453760
0,55112011;-3,34040400;-4,30494100;0,96453760
0,55145411;-3,34040400;-4,30494100;0,91875980
0,55178811;-3,34040400;-4,30494100;0,87298200
0,55212211;-3,34040400;-4,25916300;0,87298200
0,55245611;-3,34040400;-4,21338600;0,87298200
0,55279011;-3,34040400;-4,21338600;0,87298200
0,55312411;-3,34040400;-4,21338600;0,87298200
0,55345811;-3,34040400;-4,21338600;0,87298200
0,55379211;-3,34040400;-4,21338600;0,87298200
0,55412611;-3,34040400;-4,21338600;0,82705160
0,55446011;-3,34040400;-4,21338600;0,82705160
0,55479411;-3,34040400;-4,16745500;0,78127380
0,55512811;-3,34040400;-4,16745500;0,78127380
0,55546211;-3,34040400;-4,12167700;0,78127380
0,55579611;-3,34040400;-4,12167700;0,78127380
0,55613011;-3,34040400;-4,12167700;0,73549600
0,55646411;-3,34040400;-4,12167700;0,73549600
0,55679811;-3,34040400;-4,07590000;0,69032880
0,55713211;-3,34040400;-4,07590000;0,68971820
0,55746611;-3,38557100;-4,07590000;0,68971820
0,55780011;-3,34040400;-4,03012200;0,68971820
0,55813411;-3,34040400;-4,03012200;0,68971820
0,55846811;-3,34040400;-4,03012200;0,64378790
0,55880211;-3,34040400;-4,03012200;0,64378790
0,55913611;-3,34040400;-3,98419100;0,64378790
0,55947011;-3,34040400;-3,98419100;0,59801010
0,55980411;-3,34040400;-3,98419100;0,59801010
0,56013811;-3,34040400;-3,93841400;0,59801010
0,56047211;-3,34040400;-3,93841400;0,59801010
0,56080611;-3,34040400;-3,93841400;0,50645450
0,56114011;-3,34040400;-3,93841400;0,50645450
0,56147411;-3,34040400;-3,84685800;0,50645450
0,56180811;-3,34040400;-3,84685800;0,50645450
0,56214211;-3,34040400;-3,84685800;0,50645450
0,56247611;-3,34040400;-3,84685800;0,50645450
0,56281011;-3,34040400;-3,84685800;0,50645450
0,56314411;-3,34040400;-3,84685800;0,46052430
0,56347811;-3,34040400;-3,84685800;0,46052430
0,56381211;-3,34040400;-3,80092800;0,46052430
0,56414611;-3,34040400;-3,80092800;0,45991400
0,56448011;-3,34040400;-3,80092800;0,41474650
0,56481411;-3,29523600;-3,75515000;0,41474650
0,56514811;-3,34040400;-3,75515000;0,45991400
0,56548211;-3,34040400;-3,75515000;0,41474650
0,56581611;-3,29523600;-3,75515000;0,36896870
0,56615011;-3,34040400;-3,75515000;0,36896870
0,56648411;-3,34040400;-3,70937200;0,32319090
0,56681811;-3,34040400;-3,70937200;0,32319090
0,56715211;-3,34040400;-3,66359400;0,32319090
0,56748611;-3,34040400;-3,66359400;0,32319090
0,56782011;-3,34040400;-3,66359400;0,32319090
0,56815411;-3,34040400;-3,66359400;0,32319090
0,56848811;-3,34040400;-3,66359400;0,32319090
0,56882211;-3,34040400;-3,66359400;0,27726050
0,56915611;-3,34040400;-3,66359400;0,23148270
0,56949011;-3,34040400;-3,61766400;0,23148270
0,56982411;-3,34040400;-3,57188600;0,23148270
0,57015811;-3,34040400;-3,57188600;0,18570490
0,57049211;-3,34040400;-3,57188600;0,23148270
0,57082611;-3,34040400;-3,52610900;0,23148270
0,57116011;-3,34040400;-3,57188600;0,18570490
0,57149411;-3,34040400;-3,57188600;0,13992710
0,57182811;-3,34040400;-3,52610900;0,13992710
0,57216211;-3,34040400;-3,48033100;0,13992710
0,57249611;-3,34040400;-3,48033100;0,13992710
0,57283011;-3,34040400;-3,48033100;0,13992710
0,57316411;-3,34040400;-3,48033100;0,13992710
0,57349811;-3,34040400;-3,48033100;0,13992710
0,57383211;-3,34040400;-3,48033100;0,09399700
0,57416611;-3,34040400;-3,48033100;0,13916440
0,57450011;-3,34040400;-3,43440100;0,09399700
0,57483411;-3,29523600;-3,43440100;0,04821920
0,57516811;-3,34040400;-3,43440100;0,04821920
0,57550211;-3,34040400;-3,38862300;0,04821920
0,57583611;-3,34040400;-3,38862300;0,00244141
0,57617011;-3,34040400;-3,38862300;0,00244141
0,57650411;-3,34040400;-3,34284500;0,00244141
0,57683811;-3,34040400;-3,34284500;0,00305200
0,57717211;-3,34040400;-3,34284500;-0,04333639
0,57750611;-3,38557100;-3,38862300;-0,04333639
0,57784011;-3,34040400;-3,29706700;-0,04333639
0,57817411;-3,34040400;-3,29706700;-0,04333639
0,57850811;-3,34040400;-3,29706700;-0,04333639
0,57884211;-3,34040400;-3,29706700;-0,04333639
0,57917611;-3,34040400;-3,29706700;-0,04333639
0,57951011;-3,34040400;-3,29706700;-0,08926678
0,57984411;-3,34040400;-3,29706700;-0,08926678
0,58017811;-3,34040400;-3,25113700;-0,08926678
0,58051211;-3,34040400;-3,25113700;-0,13504460
0,58084611;-3,34040400;-3,25113700;-0,13504460
0,58118011;-3,34040400;-3,20535900;-0,13504460
0,58151411;-3,34040400;-3,20535900;-0,13504460
0,58184811;-3,34040400;-3,20535900;-0,18082240
0,58218211;-3,34040400;-3,20535900;-0,18082240
0,58251611;-3,34040400;-3,15958100;-0,18082240
0,58285011;-3,34040400;-3,15958100;-0,22659990
0,58318411;-3,34040400;-3,15958100;-0,22659990
0,58351811;-3,34040400;-3,11380400;-0,22659990
0,58385211;-3,34040400;-3,11380400;-0,18143250
0,58418611;-3,34040400;-3,11380400;-0,22659990
0,58452011;-3,29523600;-3,11380400;-0,18143250
0,58485411;-3,34040400;-3,11380400;-0,22659990
0,58518811;-3,29523600;-3,11380400;-0,27253030
0,58552211;-3,34040400;-3,11380400;-0,31830810
0,58585611;-3,34040400;-3,06787300;-0,31830810
0,58619011;-3,34040400;-3,02209500;-0,31830810
0,58652411;-3,34040400;-3,02209500;-0,31830810
0,58685811;-3,34040400;-3,02209500;-0,31830810
0,58719211;-3,34040400;-3,02209500;-0,31830810
0,58752611;-3,34040400;-3,02209500;-0,31830810
0,58786011;-3,34040400;-3,02209500;-0,36408590
0,58819411;-3,34040400;-3,02209500;-0,40986370
0,58852811;-3,34040400;-2,97631800;-0,36408590
0,58886211;-3,34040400;-2,93054000;-0,40986370
0,58919611;-3,34040400;-2,97631800;-0,40986370
0,58953011;-3,34040400;-2,93054000;-0,40986370
0,58986411;-3,34040400;-2,93054000;-0,40986370
0,59019811;-3,34040400;-2,93054000;-0,40986370
0,59053211;-3,34040400;-2,93054000;-0,40986370
0,59086611;-3,34040400;-2,93054000;-0,40986370
0,59120011;-3,34040400;-2,93054000;-0,45579410
0,59153411;-3,34040400;-2,93054000;-0,40986370
0,59186811;-3,34040400;-2,88460900;-0,45579410
0,59220211;-3,34040400;-2,93054000;-0,50157190
0,59253611;-3,34040400;-2,88460900;-0,45579410
0,59287011;-3,34040400;-2,83883200;-0,50157190
0,59320411;-3,34040400;-2,88460900;-0,50157190
0,59353811;-3,34040400;-2,83883200;-0,50157190
0,59387211;-3,34040400;-2,83883200;-0,50157190
0,59420611;-3,34040400;-2,83883200;-0,50157190
0,59454011;-3,34040400;-2,83883200;-0,50157190
0,59487411;-3,34040400;-2,83883200;-0,54734950
0,59520811;-3,34040400;-2,83883200;-0,59312730
0,59554211;-3,34040400;-2,79305400;-0,54734950
0,59587611;-3,34040400;-2,74727600;-0,59312730
0,59621011;-3,34040400;-2,79305400;-0,59312730
0,59654411;-3,34040400;-2,74727600;-0,59312730
0,59687811;-3,34040400;-2,74727600;-0,59312730
0,59721211;-3,34040400;-2,74727600;-0,59312730
0,59754611;-3,34040400;-2,74727600;-0,59312730
0,59788011;-3,34040400;-2,74727600;-0,59312730
0,59821411;-3,34040400;-2,74727600;-0,54795980
0,59854811;-3,34040400;-2,74727600;-0,59312730
0,59888211;-3,29523600;-2,74727600;-0,63829450
0,59921611;-3,34040400;-2,74727600;-0,63905760
0,59955011;-3,38557100;-2,74727600;-0,68483540
0,59988411;-3,34040400;-2,70134600;-0,68483540
0,60021811;-3,34040400;-2,65556800;-0,68483540
0,60055211;-3,34040400;-2,65556800;-0,68483540
0,60088611;-3,34040400;-2,65556800;-0,68483540
0,60122011;-3,34040400;-2,65556800;-0,68483540
0,60155411;-3,34040400;-2,65556800;-0,68483540
0,60188811;-3,34040400;-2,65556800;-0,73061320
0,60222211;-3,34040400;-2,65556800;-0,73061320
0,60255611;-3,34040400;-2,60979000;-0,73061320
0,60289011;-3,34040400;-2,60979000;-0,77639100
0,60322411;-3,34040400;-2,60979000;-0,77639100
0,60355811;-3,34040400;-2,56401300;-0,77639100
0,60389211;-3,34040400;-2,56401300;-0,77639100
0,60422611;-3,34040400;-2,56401300;-0,77639100
0,60456011;-3,34040400;-2,56401300;-0,77639100
0,60489411;-3,34040400;-2,56401300;-0,77639100
0,60522811;-3,34040400;-2,56401300;-0,77639100
0,60556211;-3,34040400;-2,56401300;-0,77639100
0,60589611;-3,34040400;-2,56401300;-0,82232140
0,60623011;-3,34040400;-2,56401300;-0,82232140
0,60656411;-3,34040400;-2,51808200;-0,82232140
0,60689811;-3,34040400;-2,51808200;-0,86809920
0,60723211;-3,34040400;-2,51808200;-0,86809920
0,60756611;-3,34040400;-2,47230400;-0,86809920
0,60790011;-3,34040400;-2,47230400;-0,86809920
0,60823411;-3,34040400;-2,47230400;-0,86809920
0,60856811;-3,34040400;-2,47230400;-0,86809920
0,60890211;-3,34040400;-2,47230400;-0,86809920
0,60923611;-3,34040400;-2,47230400;-0,86809920
0,60957011;-3,34040400;-2,47230400;-0,86809920
0,60990411;-3,34040400;-2,47230400;-0,95965460
0,61023811;-3,34040400;-2,47230400;-0,95965460
0,61057211;-3,34040400;-2,38074900;-0,91448710
0,61090611;-3,34040400;-2,38074900;-0,95965460
0,61124011;-3,29523600;-2,38074900;-0,95965460
0,61157411;-3,34040400;-2,38074900;-0,95965460
0,61190811;-3,34040400;-2,38074900;-0,95965460
0,61224211;-3,34040400;-2,38074900;-0,95965460
0,61257611;-3,34040400;-2,38074900;-0,95965460
0,61291011;-3,34040400;-2,38074900;-0,95965460
0,61324411;-3,34040400;-2,38074900;-0,95965460
0,61357811;-3,34040400;-2,38074900;-1,05136300
0,61391211;-3,34040400;-2,38074900;-0,95965460
0,61424611;-3,34040400;-2,28904100;-1,00558500
0,61458011;-3,34040400;-2,38074900;-1,05136300
0,61491411;-3,34040400;-2,33481900;-1,05136300
0,61524811;-3,34040400;-2,28904100;-1,05136300
0,61558211;-3,34040400;-2,28904100;-1,05136300
0,61591611;-3,34040400;-2,28904100;-1,05136300
0,61625011;-3,34040400;-2,28904100;-1,05136300
0,61658411;-3,34040400;-2,28904100;-1,05136300
0,61691811;-3,34040400;-2,28904100;-1,05136300
0,61725211;-3,34040400;-2,28904100;-1,09714100
0,61758611;-3,34040400;-2,28904100;-1,09714100
0,61792011;-3,34040400;-2,24326300;-1,05136300
0,61825411;-3,34040400;-2,24326300;-1,14291800
0,61858811;-3,34040400;-2,28904100;-1,14291800
0,61892211;-3,34040400;-2,19748500;-1,14291800
0,61925611;-3,34040400;-2,19748500;-1,14291800
0,61959011;-3,34040400;-2,19748500;-1,14291800
0,61992411;-3,34040400;-2,19748500;-1,14291800
