Time;Channel A;Channel B
(us);(V);(V)

152,32001897;0,00412000;0,91799680
153,60001896;0,00412000;0,82628860
154,88001895;0,00412000;0,73473310
156,16001895;0,00412000;0,55146940
157,44001894;0,00412000;0,45976140
158,72001893;0,00412000;0,36820580
160,00001892;2,98715200;0,45976140
161,28001892;4,84038800;1,14703800
162,56001891;4,84038800;1,69682900
163,84001890;4,88555600;2,15491200
165,12001889;4,88555600;2,56737000
166,40001888;4,88555600;2,88796700
167,68001888;4,88555600;3,16293800
168,96001887;4,88555600;3,39198000
170,24001886;4,88555600;3,62102100
171,52001885;4,88555600;3,75850700
172,80001885;4,88555600;3,94177100
174,08001884;4,88555600;4,03347900
175,36001883;4,88555600;4,12503400
176,64001882;4,88555600;4,21674300
177,92001881;4,88555600;4,30829800
179,20001881;4,88555600;4,40000600
180,48001880;4,88555600;4,44578400
181,76001879;4,88555600;4,49156100
183,04001878;0,13977480;4,21674300
184,32001877;0,04928739;3,57524300
185,60001877;0,04928739;3,02545200
186,88001876;0,00412000;2,56737000
188,16001875;0,00412000;2,20084200
189,44001874;0,00412000;1,83431500
190,72001874;0,00412000;1,55934300
192,00001873;0,00412000;1,33030200
193,28001872;0,00412000;1,10126000
194,56001871;0,00412000;0,91799680
195,84001870;0,00412000;0,82628860
197,12001870;0,00412000;0,68880280
198,40001869;0,00412000;0,59724720
199,68001868;0,00412000;0,45976140
200,96001867;0,00412000;0,36820580
202,24001867;3,07763900;0,55146940
203,52001866;4,84038800;1,19281600
204,80001865;4,84038800;1,69682900
206,08001864;4,88555600;2,15491200
207,36001863;4,88555600;2,56737000
208,64001863;4,88555600;2,88796700
209,92001862;4,88555600;3,16293800
211,20001861;4,88555600;3,39198000
212,48001860;4,88555600;3,57524300
213,76001860;4,88555600;3,75850700
215,04001859;4,88555600;3,94177100
216,32001858;4,88555600;4,03347900
217,60001857;4,88555600;4,17081200
218,88001856;4,88555600;4,21674300
220,16001856;4,88555600;4,30829800
221,44001855;4,88555600;4,40000600
222,72001854;4,88555600;4,40000600
224,00001853;4,88555600;4,49156100
225,28001853;0,13977480;4,21674300
226,56001852;0,09445479;3,57524300
227,84001851;0,00412000;3,02545200
229,12001850;0,00412000;2,56737000
230,40001849;0,00412000;2,20084200
231,68001849;0,00412000;1,83431500
232,96001848;0,00412000;1,55934300
234,24001847;0,00412000;1,28452400
235,52001846;0,00412000;1,10126000
236,80001846;0,00412000;0,91799680
238,08001845;0,00412000;0,82628860
239,36001844;-0,04104739;0,73473310
240,64001843;0,00412000;0,55146940
241,92001842;0,00412000;0,45976140
243,20001842;0,00412000;0,36820580
244,48001841;3,16797400;0,55146940
245,76001840;4,84038800;1,14703800
247,04001839;4,84038800;1,69682900
248,32001839;4,84038800;2,20084200
249,60001838;4,88555600;2,56737000
250,88001837;4,88555600;2,88796700
252,16001836;4,88555600;3,16293800
253,44001835;4,88555600;3,39198000
254,72001835;4,88555600;3,62102100
256,00001834;4,88555600;3,75850700
257,28001833;4,88555600;3,94177100
258,56001832;4,88555600;4,03347900
259,84001832;4,88555600;4,12503400
261,12001831;4,88555600;4,21674300
262,40001830;4,88555600;4,30829800
263,68001829;4,88555600;4,40000600
264,96001828;4,88555600;4,40000600
266,24001828;4,88555600;4,49156100
267,52001827;0,09445479;4,21674300
268,80001826;0,04928739;3,52946600
270,08001825;0,00412000;3,02545200
271,36001825;0,00412000;2,56737000
272,64001824;0,00412000;2,20084200
273,92001823;0,00412000;1,83431500
275,20001822;0,00412000;1,55934300
276,48001821;0,00412000;1,33030200
277,76001821;0,00412000;1,10126000
279,04001820;0,00412000;0,91799680
280,32001819;0,00412000;0,82628860
281,60001818;0,00412000;0,68880280
282,88001818;0,00412000;0,55146940
284,16001817;0,00412000;0,45976140
285,44001816;0,00412000;0,36820580
286,72001815;3,21314100;0,55146940
288,00001814;4,84038800;1,14703800
289,28001814;4,84038800;1,74260700
290,56001813;4,84038800;2,20084200
291,84001812;4,88555600;2,56737000
293,12001811;4,88555600;2,88796700
294,40001811;4,88555600;3,11716100
295,68001810;4,88555600;3,39198000
296,96001809;4,88555600;3,62102100
298,24001808;4,88555600;3,80428500
299,52001807;4,88555600;3,94177100
300,80001807;4,88555600;4,03347900
302,08001806;4,88555600;4,17081200
303,36001805;4,88555600;4,21674300
304,64001804;4,88555600;4,30829800
305,92001804;4,88555600;4,40000600
307,20001803;4,88555600;4,44578400
308,48001802;4,88555600;4,49156100
309,76001801;0,09445479;4,17081200
311,04001800;0,04928739;3,52946600
312,32001800;0,00412000;3,02545200
313,60001799;0,00412000;2,56737000
314,88001798;0,00412000;2,20084200
316,16001797;0,00412000;1,83431500
317,44001797;0,00412000;1,55934300
318,72001796;0,00412000;1,33030200
320,00001795;0,00412000;1,10126000
321,28001794;0,00412000;0,91799680
322,56001793;0,00412000;0,82628860
323,84001793;0,00412000;0,68880280
325,12001792;0,00412000;0,55146940
326,40001791;0,00412000;0,45976140
327,68001790;0,00412000;0,36820580
328,96001790;3,30362900;0,55146940
330,24001789;4,84038800;1,19281600
331,52001788;4,84038800;1,74260700
332,80001787;4,84038800;2,20084200
334,08001786;4,88555600;2,56737000
335,36001786;4,88555600;2,88796700
336,64001785;4,88555600;3,16293800
337,92001784;4,88555600;3,39198000
339,20001783;4,88555600;3,62102100
340,48001783;4,88555600;3,80428500
341,76001782;4,88555600;3,94177100
343,04001781;4,88555600;4,03347900
344,32001780;4,88555600;4,12503400
345,60001779;4,88555600;4,26252000
346,88001779;4,88555600;4,30829800
348,16001778;4,88555600;4,40000600
349,44001777;4,88555600;4,40000600
350,72001776;4,88555600;4,49156100
352,00001776;0,09445479;4,17081200
353,28001775;0,09445479;3,52946600
354,56001774;0,04928739;3,02545200
355,84001773;0,00412000;2,56737000
357,12001772;0,00412000;2,20084200
358,40001772;0,00412000;1,83431500
359,68001771;0,00412000;1,55934300
360,96001770;0,00412000;1,33030200
362,24001769;0,00412000;1,10126000
363,52001769;0,00412000;0,91799680
364,80001768;0,00412000;0,82628860
366,08001767;0,00412000;0,64302500
367,36001766;0,00412000;0,55146940
368,64001765;0,00412000;0,45976140
369,92001765;0,00412000;0,36820580
371,20001764;3,39396300;0,55146940
372,48001763;4,84038800;1,19281600
373,76001762;4,84038800;1,74260700
375,04001762;4,88555600;2,20084200
376,32001761;4,84038800;2,56737000
377,60001760;4,88555600;2,93389700
378,88001759;4,88555600;3,20871600
380,16001758;4,88555600;3,39198000
381,44001758;4,88555600;3,62102100
382,72001757;4,88555600;3,75850700
384,00001756;4,88555600;3,94177100
385,28001755;4,88555600;4,03347900
386,56001755;4,88555600;4,17081200
387,84001754;4,88555600;4,21674300
389,12001753;4,88555600;4,30829800
390,40001752;4,88555600;4,40000600
391,68001751;4,88555600;4,40000600
392,96001751;4,88555600;4,49156100
394,24001750;0,09445479;4,17081200
395,52001749;0,04928739;3,52946600
396,80001748;0,00412000;2,97967500
398,08001748;0,00412000;2,56737000
399,36001747;0,00412000;2,20084200
400,64001746;0,00412000;1,83431500
401,92001745;0,00412000;1,55934300
403,20001744;0,00412000;1,33030200
404,48001744;0,00412000;1,10126000
405,76001743;0,00412000;0,91799680
407,04001742;0,00412000;0,82628860
408,32001741;0,00412000;0,68880280
409,60001741;0,00412000;0,55146940
410,88001740;0,00412000;0,45976140
412,16001739;0,00412000;0,36820580
413,44001738;3,48445100;0,55146940
414,72001737;4,84038800;1,19281600
416,00001737;4,84038800;1,74260700
417,28001736;4,84038800;2,20084200
418,56001735;4,88555600;2,56737000
419,84001734;4,88555600;2,93389700
421,12001734;4,88555600;3,16293800
422,40001733;4,88555600;3,39198000
423,68001732;4,88555600;3,62102100
424,96001731;4,88555600;3,80428500
426,24001730;4,88555600;3,94177100
427,52001730;4,88555600;4,03347900
428,80001729;4,88555600;4,17081200
430,08001728;4,88555600;4,21674300
431,36001727;4,88555600;4,30829800
432,64001727;4,88555600;4,40000600
433,92001726;4,88555600;4,40000600
435,20001725;4,88555600;4,49156100
436,48001724;0,09445479;4,17081200
437,76001723;0,09445479;3,52946600
439,04001723;0,00412000;3,02545200
440,32001722;0,00412000;2,56737000
441,60001721;0,00412000;2,15491200
442,88001720;0,00412000;1,83431500
444,16001720;0,00412000;1,55934300
445,44001719;0,00412000;1,33030200
446,72001718;0,00412000;1,10126000
448,00001717;0,00412000;0,91799680
449,28001716;0,00412000;0,82628860
450,56001716;0,00412000;0,68880280
451,84001715;0,00412000;0,55146940
453,12001714;0,00412000;0,45976140
454,40001713;0,00412000;0,41398360
455,68001713;3,57478600;0,55146940
