Temps;Canal A;Canal B
(us);(V);(V)

-82,76389259;1,63243500;2,39814400
-82,68389259;1,63243500;2,39814400
-82,60389259;1,54271100;2,39814400
-82,52389259;1,45329100;2,39814400
-82,44389259;1,45329100;2,48786900
-82,36389259;1,45329100;2,39814400
-82,28389259;1,36356700;2,39814400
-82,20389259;1,36356700;2,48786900
-82,12389259;1,36356700;2,48786900
-82,04389259;1,27384300;2,48786900
-81,96389259;1,27384300;2,39814400
-81,88389259;1,27384300;2,39814400
-81,80389259;1,27384300;2,30872500
-81,72389259;1,18442300;2,21900100
-81,64389259;1,09469900;2,12927700
-81,56389259;1,09469900;2,03985700
-81,48389259;1,09469900;1,95013300
-81,40389259;1,00497400;1,86071300
-81,32389259;1,00497400;1,68157000
-81,24389259;0,91555530;1,59184600
-81,16389260;0,91555530;1,41270200
-81,08389260;0,82583090;1,32297700
-81,00389260;0,82583090;1,23355800
-80,92389260;0,73610650;1,14383400
-80,84389260;0,64668720;1,05441500
-80,76389260;0,64668720;0,96469010
-80,68389260;0,55696280;0,87527080
-80,60389260;0,55696280;0,78554640
-80,52389260;0,46754360;0,69582200
-80,44389260;0,46754360;0,60640280
-80,36389260;0,37812430;0,51667840
-80,28389260;0,28839990;0,42725910
-80,20389260;0,28839990;0,42725910
-80,12389260;0,28839990;0,33753470
-80,04389260;0,19898070;0,24811550
-79,96389260;0,10925630;0,15839110
-79,88389260;0,01953185;0,15839110
-79,80389260;-0,06988738;0,06866664
-79,72389260;-0,06988738;0,06866664
-79,64389260;-0,15961180;-0,11047700
-79,56389260;-0,15961180;-0,19989620
-79,48389261;-0,24933620;-0,19989620
-79,40389261;-0,24933620;-0,28962070
-79,32389261;-0,33875550;-0,37903990
-79,24389261;-0,42847990;-0,37903990
-79,16389261;-0,42847990;-0,46876430
-79,08389261;-0,51820430;-0,55818360
-79,00389261;-0,51820430;-0,55818360
-78,92389261;-0,60762350;-0,64760280
-78,84389261;-0,69734790;-0,64760280
-78,76389261;-0,69734790;-0,73732720
-78,68389261;-0,78676720;-0,82674640
-78,60389261;-0,78676720;-0,82674640
-78,52389261;-0,78676720;-0,91647080
-78,44389261;-0,87649160;-0,91647080
-78,36389261;-0,96621600;-0,91647080
-78,28389261;-0,96621600;-1,00589000
-78,20389261;-0,96621600;-1,00589000
-78,12389261;-1,05563500;-1,18503400
-78,04389261;-1,14536000;-1,09561400
-77,96389261;-1,14536000;-1,18503400
-77,88389262;-1,14536000;-1,27475800
-77,80389262;-1,23508400;-1,27475800
-77,72389262;-1,23508400;-1,27475800
-77,64389262;-1,32450300;-1,36448300
-77,56389262;-1,32450300;-1,36448300
-77,48389262;-1,41422800;-1,45390200
-77,40389262;-1,41422800;-1,45390200
-77,32389262;-1,50395200;-1,45390200
-77,24389262;-1,50395200;-1,54362600
-77,16389262;-1,50395200;-1,54362600
-77,08389262;-1,59337100;-1,54362600
-77,00389262;-1,59337100;-1,63304500
-76,92389262;-1,59337100;-1,63304500
-76,84389262;-1,59337100;-1,63304500
-76,76389262;-1,68309600;-1,72277000
-76,68389262;-1,68309600;-1,72277000
-76,60389262;-1,77282000;-1,72277000
-76,52389262;-1,68309600;-1,72277000
-76,44389262;-1,77282000;-1,81218900
-76,36389262;-1,77282000;-1,81218900
-76,28389262;-1,77282000;-1,81218900
-76,20389263;-1,77282000;-1,90191400
-76,12389263;-1,86223900;-1,90191400
-76,04389263;-1,86223900;-1,90191400
-75,96389263;-1,86223900;-1,90191400
-75,88389263;-1,86223900;-1,99163800
-75,80389263;-1,86223900;-1,99163800
-75,72389263;-1,86223900;-1,99163800
-75,64389263;-1,86223900;-1,99163800
-75,56389263;-1,86223900;-1,99163800
-75,48389263;-1,86223900;-2,08105700
-75,40389263;-1,86223900;-2,08105700
-75,32389263;-1,86223900;-2,08105700
-75,24389263;-1,86223900;-2,08105700
-75,16389263;-1,86223900;-2,17078200
-75,08389263;-1,86223900;-2,17078200
-75,00389263;-1,86223900;-2,17078200
-74,92389263;-1,86223900;-2,17078200
-74,84389263;-1,77282000;-2,17078200
-74,76389263;-1,77282000;-2,26020100
-74,68389263;-1,77282000;-2,26020100
-74,60389264;-1,77282000;-2,26020100
-74,52389264;-1,77282000;-2,26020100
-74,44389264;-1,77282000;-2,26020100
-74,36389264;-1,77282000;-2,26020100
-74,28389264;-1,68309600;-2,26020100
-74,20389264;-1,68309600;-2,34992500
-74,12389264;-1,68309600;-2,34992500
-74,04389264;-1,59337100;-2,34992500
-73,96389264;-1,59337100;-2,34992500
-73,88389264;-1,59337100;-2,34992500
-73,80389264;-1,59337100;-2,34992500
-73,72389264;-1,50395200;-2,34992500
-73,64389264;-1,50395200;-2,43934400
-73,56389264;-1,50395200;-2,34992500
-73,48389264;-1,50395200;-2,43934400
-73,40389264;-1,41422800;-2,43934400
-73,32389264;-1,41422800;-2,43934400
-73,24389264;-1,32450300;-2,43934400
-73,16389264;-1,32450300;-2,43934400
-73,08389264;-1,32450300;-2,34992500
-73,00389264;-1,23508400;-2,34992500
-72,92389265;-1,23508400;-2,26020100
-72,84389265;-1,23508400;-2,17078200
-72,76389265;-1,14536000;-2,08105700
-72,68389265;-1,14536000;-1,90191400
-72,60389265;-1,05563500;-1,81218900
-72,52389265;-1,05563500;-1,63304500
-72,44389265;-0,96621600;-1,54362600
-72,36389265;-0,87649160;-1,45390200
-72,28389265;-0,87649160;-1,36448300
-72,20389265;-0,87649160;-1,27475800
-72,12389265;-0,78676720;-1,18503400
-72,04389265;-0,78676720;-1,09561400
-71,96389265;-0,69734790;-0,91647080
-71,88389265;-0,60762350;-0,82674640
-71,80389265;-0,60762350;-0,73732720
-71,72389265;-0,51820430;-0,73732720
-71,64389265;-0,51820430;-0,64760280
-71,56389265;-0,42847990;-0,55818360
-71,48389265;-0,42847990;-0,46876430
-71,40389265;-0,33875550;-0,37903990
-71,32389266;-0,24933620;-0,28962070
-71,24389266;-0,15961180;-0,19989620
-71,16389266;-0,15961180;-0,19989620
-71,08389266;-0,06988738;-0,11047700
-71,00389266;-0,06988738;-0,02075259
-70,92389266;0,01953185;-0,02075259
-70,84389266;0,10925630;0,06866664
-70,76389266;0,10925630;0,15839110
-70,68389266;0,19898070;0,24811550
-70,60389266;0,28839990;0,33753470
-70,52389266;0,28839990;0,33753470
-70,44389266;0,37812430;0,42725910
-70,36389266;0,37812430;0,42725910
-70,28389266;0,46754360;0,51667840
-70,20389266;0,55696280;0,60640280
-70,12389266;0,55696280;0,60640280
-70,04389266;0,64668720;0,69582200
-69,96389266;0,64668720;0,69582200
-69,88389266;0,73610650;0,87527080
-69,80389266;0,73610650;0,87527080
-69,72389266;0,82583090;0,87527080
-69,64389267;0,91555530;0,96469010
-69,56389267;0,91555530;0,96469010
-69,48389267;1,00497400;1,05441500
-69,40389267;1,00497400;1,05441500
-69,32389267;1,00497400;1,14383400
-69,24389267;1,09469900;1,14383400
-69,16389267;1,09469900;1,23355800
-69,08389267;1,18442300;1,23355800
-69,00389267;1,18442300;1,32297700
-68,92389267;1,27384300;1,32297700
-68,84389267;1,27384300;1,32297700
-68,76389267;1,36356700;1,41270200
-68,68389267;1,36356700;1,41270200
-68,60389267;1,36356700;1,41270200
-68,52389267;1,45329100;1,50212100
-68,44389267;1,45329100;1,50212100
-68,36389267;1,54271100;1,50212100
-68,28389267;1,54271100;1,59184600
-68,20389267;1,54271100;1,59184600
-68,12389267;1,63243500;1,59184600
-68,04389268;1,63243500;1,68157000
-67,96389268;1,63243500;1,68157000
-67,88389268;1,72185400;1,77098900
-67,80389268;1,72185400;1,77098900
-67,72389268;1,72185400;1,77098900
-67,64389268;1,72185400;1,86071300
-67,56389268;1,72185400;1,86071300
-67,48389268;1,72185400;1,86071300
-67,40389268;1,72185400;1,86071300
-67,32389268;1,81157900;1,95013300
-67,24389268;1,72185400;1,95013300
-67,16389268;1,81157900;1,95013300
-67,08389268;1,81157900;1,95013300
-67,00389268;1,81157900;2,03985700
-66,92389268;1,81157900;2,03985700
-66,84389268;1,90130300;2,03985700
-66,76389268;1,90130300;2,03985700
-66,68389268;1,81157900;2,12927700
-66,60389268;1,90130300;2,12927700
-66,52389268;1,81157900;2,12927700
-66,44389268;1,90130300;2,12927700
-66,36389269;1,81157900;2,12927700
-66,28389269;1,81157900;2,12927700
-66,20389269;1,81157900;2,12927700
-66,12389269;1,81157900;2,21900100
-66,04389269;1,81157900;2,21900100
-65,96389269;1,81157900;2,30872500
-65,88389269;1,72185400;2,21900100
-65,80389269;1,72185400;2,30872500
-65,72389269;1,81157900;2,30872500
-65,64389269;1,72185400;2,30872500
-65,56389269;1,72185400;2,30872500
-65,48389269;1,72185400;2,30872500
-65,40389269;1,72185400;2,30872500
-65,32389269;1,72185400;2,30872500
-65,24389269;1,72185400;2,39814400
-65,16389269;1,63243500;2,39814400
-65,08389269;1,63243500;2,39814400
-65,00389269;1,63243500;2,39814400
-64,92389269;1,54271100;2,39814400
-64,84389269;1,54271100;2,39814400
-64,76389269;1,45329100;2,39814400
-64,68389270;1,45329100;2,48786900
-64,60389270;1,45329100;2,39814400
-64,52389270;1,36356700;2,48786900
-64,44389270;1,36356700;2,48786900
-64,36389270;1,36356700;2,48786900
-64,28389270;1,36356700;2,48786900
-64,20389270;1,27384300;2,39814400
-64,12389270;1,27384300;2,39814400
-64,04389270;1,27384300;2,30872500
-63,96389270;1,18442300;2,21900100
-63,88389270;1,09469900;2,12927700
-63,80389270;1,09469900;2,03985700
-63,72389270;1,00497400;1,95013300
-63,64389270;1,00497400;1,86071300
-63,56389270;1,00497400;1,77098900
-63,48389270;0,91555530;1,59184600
-63,40389270;0,91555530;1,50212100
-63,32389270;0,82583090;1,32297700
