Temps;Canal A;Canal B
(ms);(V);(V)

-40,47742414;-1,23508400;5,80248400
-40,43646414;-1,23508400;5,80248400
-40,39550414;-1,14536000;5,80248400
-40,35454414;-1,14536000;5,80248400
-40,31358414;-1,14536000;5,80248400
-40,27262414;-1,05563500;5,89220900
-40,23166414;-0,96621600;5,89220900
-40,19070414;-0,96621600;5,89220900
-40,14974414;-0,87649160;5,89220900
-40,10878414;-0,87649160;5,89220900
-40,06782414;-0,78676720;5,89220900
-40,02686414;-0,78676720;5,89220900
-39,98590414;-0,69734790;5,89220900
-39,94494414;-0,60762350;5,89220900
-39,90398414;-0,42847990;5,89220900
-39,86302414;1,63243500;5,89220900
-39,82206414;2,61818300;5,89220900
-39,78110414;3,42478700;5,89220900
-39,74014414;4,14166700;5,89220900
-39,69918414;4,85854700;5,98193300
-39,65822414;5,66515100;5,89220900
-39,61726414;6,29230600;5,89220900
-39,57630415;6,47145000;5,89220900
-39,53534415;6,65089900;5,89220900
-39,49438415;6,65089900;5,89220900
-39,45342415;6,74031800;5,89220900
-39,41246415;6,74031800;5,89220900
-39,37150415;6,74031800;5,89220900
-39,33054415;6,74031800;5,98193300
-39,28958415;6,83004200;5,98193300
-39,24862415;6,83004200;5,98193300
-39,20766415;6,91976700;5,98193300
-39,16670415;6,91976700;6,07135200
-39,12574415;7,00918600;6,07135200
-39,08478415;7,00918600;6,16107700
-39,04382415;7,09891000;6,07135200
-39,00286415;7,09891000;6,16107700
-38,96190415;7,09891000;6,16107700
-38,92094415;7,18863500;6,25049600
-38,87998415;7,18863500;6,25049600
-38,83902415;7,18863500;6,25049600
-38,79806415;7,27805400;6,25049600
-38,75710415;7,27805400;6,34022000
-38,71614415;7,36777900;6,34022000
-38,67518415;7,36777900;6,34022000
-38,63422415;7,45719800;6,42963900
-38,59326415;7,45719800;6,42963900
-38,55230415;7,45719800;6,42963900
-38,51134415;7,45719800;6,51936400
-38,47038415;7,54692200;6,51936400
-38,42942415;7,54692200;6,60908800
-38,38846415;7,63664700;6,60908800
-38,34750415;7,63664700;6,60908800
-38,30654415;7,63664700;6,60908800
-38,26558415;7,63664700;6,60908800
-38,22462415;7,72606600;6,69850800
-38,18366415;7,72606600;6,69850800
-38,14270415;7,72606600;6,69850800
-38,10174415;7,72606600;6,69850800
-38,06078415;7,72606600;6,69850800
-38,01982415;7,72606600;6,69850800
-37,97886415;7,63664700;6,69850800
-37,93790416;7,63664700;6,69850800
-37,89694416;7,63664700;6,69850800
-37,85598416;7,54692200;6,69850800
-37,81502416;7,45719800;6,69850800
-37,77406416;7,45719800;6,60908800
-37,73310416;6,38203000;6,60908800
-37,69214416;4,58967900;6,60908800
-37,65118416;3,51420600;6,60908800
-37,61022416;2,70790700;6,60908800
-37,56926416;2,08044700;6,60908800
-37,52830416;1,63243500;6,60908800
-37,48734416;1,27384300;6,51936400
-37,44638416;1,00497400;6,51936400
-37,40542416;0,73610650;6,60908800
-37,36446416;0,64668720;6,51936400
-37,32350416;0,46754360;6,51936400
-37,28254416;0,37812430;6,51936400
-37,24158416;0,28839990;6,51936400
-37,20062416;0,19898070;6,51936400
-37,15966416;0,19898070;6,51936400
-37,11870416;0,10925630;6,42963900
-37,07774416;-0,06988738;6,42963900
-37,03678416;-0,06988738;6,51936400
-36,99582416;-0,06988738;6,51936400
-36,95486416;-0,15961180;6,51936400
-36,91390416;-0,15961180;6,42963900
-36,87294416;-0,24933620;6,42963900
-36,83198416;-0,24933620;6,42963900
-36,79102416;-0,33875550;6,42963900
-36,75006416;-0,42847990;6,42963900
-36,70910416;-0,42847990;6,42963900
-36,66814416;-0,42847990;6,42963900
-36,62718416;-0,51820430;6,42963900
-36,58622416;-0,51820430;6,42963900
-36,54526416;-0,51820430;6,42963900
-36,50430416;-0,51820430;6,42963900
-36,46334416;-0,60762350;6,42963900
-36,42238416;-0,69734790;6,42963900
-36,38142416;-0,69734790;6,42963900
-36,34046416;-0,69734790;6,34022000
-36,29950417;-0,69734790;6,34022000
-36,25854417;-0,69734790;6,34022000
-36,21758417;-0,78676720;6,34022000
-36,17662417;-0,78676720;6,34022000
-36,13566417;-0,78676720;6,34022000
-36,09470417;-0,78676720;6,34022000
-36,05374417;-0,87649160;6,34022000
-36,01278417;-0,87649160;6,34022000
-35,97182417;-0,87649160;6,25049600
-35,93086417;-0,96621600;6,25049600
-35,88990417;-0,96621600;6,25049600
-35,84894417;-0,96621600;6,25049600
-35,80798417;-1,05563500;6,25049600
-35,76702417;-1,05563500;6,25049600
-35,72606417;-1,05563500;6,25049600
-35,68510417;-1,14536000;6,25049600
-35,64414417;-1,14536000;6,16107700
-35,60318417;-1,14536000;6,16107700
-35,56222417;-1,14536000;6,16107700
-35,52126417;-1,23508400;6,16107700
-35,48030417;-1,23508400;6,16107700
-35,43934417;-1,23508400;6,07135200
-35,39838417;-1,32450300;6,07135200
-35,35742417;-1,32450300;6,16107700
-35,31646417;-1,32450300;6,07135200
-35,27550417;-1,41422800;6,07135200
-35,23454417;-1,41422800;6,07135200
-35,19358417;-1,50395200;6,07135200
-35,15262417;-1,50395200;5,98193300
-35,11166417;-1,50395200;5,98193300
-35,07070417;-1,50395200;5,98193300
-35,02974417;-1,59337100;5,89220900
-34,98878417;-1,59337100;5,98193300
-34,94782417;-1,59337100;5,89220900
-34,90686417;-1,59337100;5,89220900
-34,86590417;-1,59337100;5,89220900
-34,82494417;-1,68309600;5,89220900
-34,78398417;-1,68309600;5,89220900
-34,74302417;-1,77282000;5,80248400
-34,70206417;-1,86223900;5,80248400
-34,66110418;-1,86223900;5,80248400
-34,62014418;-1,86223900;5,71306500
-34,57918418;-1,86223900;5,80248400
-34,53822418;-1,86223900;5,80248400
-34,49726418;-1,86223900;5,71306500
-34,45630418;-1,86223900;5,71306500
