Temps;Canal A;Canal B
(us);(V);(V)

-203,93600302;1,63243500;4,45875400
-203,77600302;1,63243500;4,54847900
-203,61600302;1,63243500;4,54847900
-203,45600302;1,63243500;4,54847900
-203,29600302;1,54271100;4,63789800
-203,13600302;1,54271100;4,63789800
-202,97600302;1,54271100;4,63789800
-202,81600302;1,45329100;4,63789800
-202,65600303;1,45329100;4,63789800
-202,49600303;1,45329100;4,63789800
-202,33600303;1,36356700;4,72762300
-202,17600303;1,36356700;4,72762300
-202,01600303;1,36356700;4,72762300
-201,85600303;1,27384300;4,72762300
-201,69600303;1,27384300;4,72762300
-201,53600303;1,27384300;4,81704100
-201,37600303;1,18442300;4,72762300
-201,21600303;1,18442300;4,81704100
-201,05600304;1,18442300;4,81704100
-200,89600304;1,09469900;4,81704100
-200,73600304;1,00497400;4,81704100
-200,57600304;1,00497400;4,81704100
-200,41600304;1,00497400;4,81704100
-200,25600304;0,91555530;4,81704100
-200,09600304;0,91555530;4,81704100
-199,93600304;0,91555530;4,81704100
-199,77600304;0,91555530;4,90676600
-199,61600304;0,82583090;4,90676600
-199,45600305;0,82583090;4,90676600
-199,29600305;0,73610650;4,90676600
-199,13600305;0,64668720;4,90676600
-198,97600305;0,64668720;4,90676600
-198,81600305;0,64668720;4,90676600
-198,65600305;0,64668720;4,90676600
-198,49600305;0,55696280;4,90676600
-198,33600305;0,55696280;4,99618500
-198,17600305;0,46754360;4,90676600
-198,01600305;0,46754360;4,99618500
-197,85600306;0,37812430;4,99618500
-197,69600306;0,37812430;4,99618500
-197,53600306;0,28839990;4,99618500
-197,37600306;0,28839990;4,99618500
-197,21600306;0,28839990;4,99618500
-197,05600306;0,19898070;4,99618500
-196,89600306;0,19898070;4,99618500
-196,73600306;0,10925630;4,99618500
-196,57600306;0,19898070;4,99618500
-196,41600306;0,10925630;5,08590900
-196,25600306;0,01953185;5,08590900
-196,09600307;-0,06988738;5,08590900
-195,93600307;-0,06988738;5,08590900
-195,77600307;-0,06988738;5,08590900
-195,61600307;-0,06988738;5,08590900
-195,45600307;-0,15961180;5,08590900
-195,29600307;-0,15961180;5,08590900
-195,13600307;-0,24933620;5,17563400
-194,97600307;-0,24933620;5,17563400
-194,81600307;-0,33875550;5,17563400
-194,65600307;-0,42847990;5,17563400
-194,49600308;-0,42847990;5,17563400
-194,33600308;-0,42847990;5,17563400
-194,17600308;-0,42847990;5,17563400
-194,01600308;-0,51820430;5,17563400
-193,85600308;-0,51820430;5,17563400
-193,69600308;-0,51820430;5,26505300
-193,53600308;-0,60762350;5,17563400
-193,37600308;-0,60762350;5,17563400
-193,21600308;-0,69734790;5,17563400
-193,05600308;-0,78676720;5,17563400
-192,89600309;-0,78676720;5,08590900
-192,73600309;-0,78676720;5,08590900
-192,57600309;-0,78676720;4,99618500
-192,41600309;-0,87649160;4,90676600
-192,25600309;-0,87649160;4,81704100
-192,09600309;-0,87649160;4,72762300
-191,93600309;-0,96621600;4,72762300
-191,77600309;-0,96621600;4,63789800
-191,61600309;-1,05563500;4,63789800
-191,45600309;-1,05563500;4,45875400
-191,29600309;-1,05563500;4,45875400
-191,13600310;-1,14536000;4,27961100
-190,97600310;-1,14536000;4,27961100
-190,81600310;-1,23508400;4,27961100
-190,65600310;-1,23508400;4,18988600
-190,49600310;-1,23508400;4,10046700
-190,33600310;-1,23508400;4,10046700
-190,17600310;-1,32450300;4,01074300
-190,01600310;-1,32450300;4,01074300
-189,85600310;-1,41422800;3,92132300
-189,69600310;-1,41422800;3,83159900
-189,53600311;-1,50395200;3,74218000
-189,37600311;-1,50395200;3,74218000
-189,21600311;-1,50395200;3,74218000
-189,05600311;-1,50395200;3,65245500
-188,89600311;-1,50395200;3,56273100
-188,73600311;-1,50395200;3,56273100
-188,57600311;-1,59337100;3,47331200
-188,41600311;-1,59337100;3,47331200
-188,25600311;-1,59337100;3,38358700
-188,09600311;-1,68309600;3,38358700
