Temps;Canal A;Canal B
(us);(V);(V)

-82,99595451;3,06619500;4,10046700
-82,91595451;2,97647000;4,18988600
-82,83595452;2,97647000;4,18988600
-82,75595452;2,88705100;4,27961100
-82,67595452;2,79732700;4,27961100
-82,59595452;2,79732700;4,27961100
-82,51595452;2,70790700;4,27961100
-82,43595452;2,61818300;4,36903000
-82,35595452;2,61818300;4,36903000
-82,27595452;2,52845900;4,45875400
-82,19595452;2,43903900;4,45875400
-82,11595452;2,34931500;4,45875400
-82,03595452;2,34931500;4,54847900
-81,95595452;2,17017100;4,54847900
-81,87595452;2,08044700;4,54847900
-81,79595452;2,08044700;4,63789800
-81,71595452;1,99072200;4,63789800
-81,63595452;1,90130300;4,63789800
-81,55595452;1,81157900;4,72762300
-81,47595452;1,72185400;4,72762300
-81,39595452;1,63243500;4,72762300
-81,31595452;1,54271100;4,81704100
-81,23595453;1,45329100;4,81704100
-81,15595453;1,36356700;4,81704100
-81,07595453;1,27384300;4,81704100
-80,99595453;1,18442300;4,81704100
-80,91595453;1,09469900;4,81704100
-80,83595453;1,00497400;4,90676600
-80,75595453;0,91555530;4,90676600
-80,67595453;0,82583090;4,99618500
-80,59595453;0,64668720;4,99618500
-80,51595453;0,64668720;4,99618500
-80,43595453;0,55696280;4,99618500
-80,35595453;0,37812430;4,99618500
-80,27595453;0,28839990;4,99618500
-80,19595453;0,19898070;4,99618500
-80,11595453;0,10925630;4,99618500
-80,03595453;0,01953185;5,08590900
-79,95595453;-0,06988738;5,08590900
-79,87595453;-0,15961180;5,17563400
-79,79595453;-0,24933620;5,17563400
-79,71595453;-0,33875550;5,17563400
-79,63595453;-0,42847990;5,17563400
-79,55595454;-0,51820430;5,17563400
-79,47595454;-0,69734790;5,17563400
-79,39595454;-0,78676720;5,26505300
-79,31595454;-0,87649160;5,17563400
-79,23595454;-0,96621600;5,26505300
-79,15595454;-1,05563500;5,26505300
-79,07595454;-1,14536000;5,26505300
-78,99595454;-1,14536000;5,26505300
-78,91595454;-1,32450300;5,26505300
-78,83595454;-1,41422800;5,35477800
-78,75595454;-1,50395200;5,35477800
-78,67595454;-1,59337100;5,35477800
-78,59595454;-1,59337100;5,35477800
-78,51595454;-1,68309600;5,35477800
-78,43595454;-1,86223900;5,35477800
-78,35595454;-1,86223900;5,35477800
-78,27595454;-1,95196400;5,35477800
-78,19595454;-2,04138300;5,35477800
-78,11595454;-2,13110800;5,35477800
-78,03595454;-2,22083200;5,26505300
-77,95595454;-2,22083200;5,17563400
-77,87595455;-2,31025100;5,17563400
-77,79595455;-2,39997600;4,99618500
-77,71595455;-2,39997600;4,90676600
-77,63595455;-2,57911900;4,81704100
-77,55595455;-2,57911900;4,72762300
-77,47595455;-2,66884400;4,54847900
-77,39595455;-2,66884400;4,45875400
-77,31595455;-2,75856800;4,27961100
-77,23595455;-2,84798700;4,27961100
-77,15595455;-2,93771200;4,10046700
-77,07595455;-2,93771200;4,01074300
-76,99595455;-2,93771200;3,92132300
-76,91595455;-3,02713100;3,83159900
-76,83595455;-3,11685500;3,74218000
-76,75595455;-3,11685500;3,65245500
-76,67595455;-3,20658000;3,56273100
-76,59595455;-3,20658000;3,47331200
-76,51595455;-3,29599900;3,47331200
-76,43595455;-3,29599900;3,38358700
-76,35595455;-3,29599900;3,29416800
-76,27595456;-3,29599900;3,20444300
-76,19595456;-3,38572300;3,11502400
-76,11595456;-3,38572300;3,02530000
-76,03595456;-3,38572300;3,02530000
-75,95595456;-3,38572300;2,84615600
-75,87595456;-3,47544800;2,84615600
-75,79595456;-3,47544800;2,75643200
-75,71595456;-3,47544800;2,75643200
-75,63595456;-3,47544800;2,75643200
-75,55595456;-3,47544800;2,66701200
-75,47595456;-3,47544800;2,66701200
-75,39595456;-3,47544800;2,57728800
-75,31595456;-3,47544800;2,48786900
-75,23595456;-3,47544800;2,39814400
-75,15595456;-3,47544800;2,30872500
-75,07595456;-3,47544800;2,30872500
-74,99595456;-3,47544800;2,21900100
-74,91595456;-3,38572300;2,21900100
-74,83595456;-3,38572300;2,12927700
-74,75595456;-3,38572300;2,03985700
-74,67595456;-3,38572300;2,03985700
-74,59595457;-3,29599900;1,95013300
-74,51595457;-3,29599900;1,95013300
-74,43595457;-3,29599900;1,95013300
-74,35595457;-3,20658000;1,86071300
-74,27595457;-3,20658000;1,77098900
-74,19595457;-3,11685500;1,77098900
-74,11595457;-3,11685500;1,77098900
-74,03595457;-3,02713100;1,68157000
-73,95595457;-2,93771200;1,68157000
-73,87595457;-2,93771200;1,59184600
-73,79595457;-2,84798700;1,59184600
-73,71595457;-2,75856800;1,50212100
-73,63595457;-2,75856800;1,50212100
-73,55595457;-2,66884400;1,41270200
-73,47595457;-2,57911900;1,41270200
-73,39595457;-2,57911900;1,41270200
-73,31595457;-2,39997600;1,41270200
-73,23595457;-2,39997600;1,32297700
-73,15595457;-2,31025100;1,32297700
-73,07595457;-2,22083200;1,32297700
-72,99595458;-2,22083200;1,23355800
-72,91595458;-2,04138300;1,23355800
-72,83595458;-2,04138300;1,23355800
-72,75595458;-1,86223900;1,14383400
-72,67595458;-1,86223900;1,14383400
-72,59595458;-1,77282000;1,14383400
-72,51595458;-1,68309600;1,05441500
-72,43595458;-1,59337100;1,05441500
-72,35595458;-1,50395200;1,05441500
-72,27595458;-1,41422800;1,05441500
-72,19595458;-1,32450300;0,96469010
-72,11595458;-1,14536000;0,96469010
-72,03595458;-1,14536000;0,96469010
-71,95595458;-1,05563500;0,96469010
-71,87595458;-0,87649160;0,96469010
-71,79595458;-0,78676720;0,96469010
-71,71595458;-0,69734790;0,87527080
-71,63595458;-0,60762350;0,87527080
-71,55595458;-0,51820430;0,87527080
-71,47595458;-0,42847990;0,78554640
-71,39595458;-0,33875550;0,78554640
-71,31595459;-0,24933620;0,87527080
-71,23595459;-0,06988738;0,78554640
-71,15595459;-0,06988738;0,78554640
-71,07595459;0,01953185;0,69582200
-70,99595459;0,19898070;0,78554640
-70,91595459;0,28839990;0,69582200
-70,83595459;0,28839990;0,69582200
-70,75595459;0,46754360;0,69582200
-70,67595459;0,55696280;0,69582200
-70,59595459;0,64668720;0,69582200
-70,51595459;0,73610650;0,69582200
-70,43595459;0,82583090;0,60640280
-70,35595459;0,91555530;0,60640280
-70,27595459;1,00497400;0,60640280
-70,19595459;1,09469900;0,60640280
-70,11595459;1,18442300;0,51667840
-70,03595459;1,27384300;0,51667840
-69,95595459;1,36356700;0,51667840
-69,87595459;1,45329100;0,51667840
-69,79595459;1,54271100;0,51667840
-69,71595460;1,63243500;0,51667840
-69,63595460;1,72185400;0,51667840
-69,55595460;1,81157900;0,51667840
-69,47595460;1,90130300;0,51667840
-69,39595460;1,99072200;0,51667840
-69,31595460;2,08044700;0,51667840
-69,23595460;2,08044700;0,51667840
-69,15595460;2,17017100;0,60640280
-69,07595460;2,25959000;0,69582200
-68,99595460;2,34931500;0,78554640
-68,91595460;2,43903900;0,87527080
-68,83595460;2,43903900;0,96469010
-68,75595460;2,52845900;1,05441500
-68,67595460;2,61818300;1,23355800
-68,59595460;2,70790700;1,32297700
-68,51595460;2,70790700;1,41270200
-68,43595460;2,79732700;1,50212100
-68,35595460;2,79732700;1,68157000
-68,27595460;2,88705100;1,77098900
-68,19595460;2,97647000;1,95013300
-68,11595460;2,97647000;1,95013300
-68,03595461;3,06619500;2,03985700
-67,95595461;3,06619500;2,12927700
-67,87595461;3,15591900;2,21900100
-67,79595461;3,15591900;2,30872500
-67,71595461;3,15591900;2,39814400
-67,63595461;3,24533800;2,48786900
-67,55595461;3,24533800;2,57728800
-67,47595461;3,33506300;2,57728800
-67,39595461;3,33506300;2,66701200
-67,31595461;3,42478700;2,75643200
-67,23595461;3,42478700;2,84615600
-67,15595461;3,42478700;2,84615600
-67,07595461;3,42478700;2,93557500
-66,99595461;3,42478700;3,02530000
-66,91595461;3,51420600;3,11502400
-66,83595461;3,42478700;3,11502400
-66,75595461;3,51420600;3,20444300
-66,67595461;3,51420600;3,20444300
-66,59595461;3,51420600;3,20444300
-66,51595461;3,51420600;3,29416800
-66,43595461;3,51420600;3,38358700
-66,35595462;3,42478700;3,47331200
-66,27595462;3,42478700;3,56273100
-66,19595462;3,42478700;3,56273100
-66,11595462;3,42478700;3,65245500
-66,03595462;3,42478700;3,65245500
-65,95595462;3,42478700;3,74218000
-65,87595462;3,42478700;3,74218000
-65,79595462;3,33506300;3,83159900
-65,71595462;3,33506300;3,92132300
-65,63595462;3,33506300;3,92132300
-65,55595462;3,24533800;3,92132300
-65,47595462;3,15591900;4,01074300
-65,39595462;3,15591900;4,01074300
-65,31595462;3,15591900;4,10046700
-65,23595462;3,06619500;4,10046700
-65,15595462;3,06619500;4,10046700
-65,07595462;2,97647000;4,18988600
-64,99595462;2,88705100;4,27961100
-64,91595462;2,88705100;4,27961100
-64,83595462;2,79732700;4,27961100
-64,75595463;2,79732700;4,27961100
-64,67595463;2,70790700;4,36903000
-64,59595463;2,61818300;4,36903000
-64,51595463;2,52845900;4,45875400
-64,43595463;2,43903900;4,45875400
-64,35595463;2,43903900;4,45875400
-64,27595463;2,34931500;4,54847900
