Temps;Canal A;Canal B
(us);(V);(V)

-78,71999591;1,90130300;0,06866664
-78,63999591;1,81157900;0,06866664
-78,55999591;1,72185400;-0,02075259
-78,47999591;1,81157900;0,06866664
-78,39999591;1,81157900;0,06866664
-78,31999591;1,72185400;0,15839110
-78,23999591;1,72185400;0,06866664
-78,15999592;1,72185400;-0,02075259
-78,07999592;1,72185400;0,06866664
-77,99999592;1,72185400;0,06866664
-77,91999592;1,72185400;0,06866664
-77,83999592;1,72185400;-0,02075259
-77,75999592;1,72185400;0,06866664
-77,67999592;1,63243500;0,06866664
-77,59999592;1,63243500;-0,02075259
-77,51999592;1,63243500;0,15839110
-77,43999592;1,63243500;0,06866664
-77,35999592;1,63243500;0,06866664
-77,27999592;1,63243500;0,06866664
-77,19999592;1,63243500;0,06866664
-77,11999592;1,63243500;0,06866664
-77,03999592;1,63243500;0,06866664
-76,95999592;1,63243500;0,06866664
-76,87999592;1,54271100;0,06866664
-76,79999592;1,54271100;0,06866664
-76,71999592;1,54271100;0,06866664
-76,63999592;1,54271100;0,06866664
-76,55999593;1,54271100;0,06866664
-76,47999593;1,54271100;0,06866664
-76,39999593;1,45329100;0,06866664
-76,31999593;1,54271100;0,06866664
-76,23999593;1,54271100;0,06866664
-76,15999593;1,45329100;0,06866664
-76,07999593;1,45329100;0,06866664
-75,99999593;1,45329100;0,06866664
-75,91999593;1,45329100;0,06866664
-75,83999593;1,45329100;0,06866664
-75,75999593;1,36356700;-0,02075259
-75,67999593;1,45329100;0,06866664
-75,59999593;1,45329100;0,06866664
-75,51999593;1,36356700;0,06866664
-75,43999593;1,36356700;0,06866664
-75,35999593;1,36356700;0,06866664
-75,27999593;1,36356700;0,06866664
-75,19999593;1,36356700;0,06866664
-75,11999593;1,36356700;0,06866664
-75,03999593;1,36356700;0,06866664
-74,95999593;1,36356700;0,06866664
-74,87999594;1,36356700;0,06866664
-74,79999594;1,36356700;-0,02075259
-74,71999594;1,36356700;0,06866664
-74,63999594;1,36356700;0,06866664
-74,55999594;1,27384300;0,06866664
-74,47999594;1,27384300;-0,02075259
-74,39999594;1,27384300;0,06866664
-74,31999594;1,27384300;0,06866664
-74,23999594;1,27384300;0,06866664
-74,15999594;1,27384300;0,06866664
-74,07999594;1,27384300;0,06866664
-73,99999594;1,27384300;0,06866664
-73,91999594;1,27384300;-0,02075259
-73,83999594;1,27384300;0,06866664
-73,75999594;1,27384300;0,06866664
-73,67999594;1,27384300;0,06866664
-73,59999594;1,18442300;0,06866664
-73,51999594;1,18442300;0,06866664
-73,43999594;1,18442300;0,06866664
-73,35999594;1,18442300;0,06866664
-73,27999595;1,18442300;0,06866664
-73,19999595;1,18442300;0,06866664
-73,11999595;1,09469900;0,06866664
-73,03999595;1,18442300;0,06866664
-72,95999595;1,09469900;0,06866664
-72,87999595;1,09469900;0,06866664
-72,79999595;1,09469900;0,06866664
-72,71999595;1,09469900;0,06866664
-72,63999595;1,09469900;0,06866664
-72,55999595;1,09469900;-0,02075259
-72,47999595;1,09469900;0,06866664
-72,39999595;1,09469900;0,06866664
-72,31999595;1,09469900;0,06866664
-72,23999595;1,00497400;0,06866664
-72,15999595;1,00497400;0,06866664
-72,07999595;1,00497400;0,06866664
-71,99999595;1,09469900;0,06866664
-71,91999595;1,00497400;0,06866664
-71,83999595;1,00497400;0,06866664
-71,75999595;1,00497400;0,06866664
-71,67999595;1,00497400;0,06866664
-71,59999596;1,00497400;0,06866664
-71,51999596;1,00497400;0,06866664
-71,43999596;1,00497400;-0,02075259
-71,35999596;1,00497400;0,06866664
-71,27999596;1,00497400;0,06866664
-71,19999596;1,00497400;0,06866664
-71,11999596;1,00497400;0,06866664
-71,03999596;1,00497400;0,06866664
-70,95999596;1,00497400;0,06866664
-70,87999596;1,00497400;0,06866664
-70,79999596;1,00497400;-0,02075259
-70,71999596;0,91555530;0,06866664
-70,63999596;0,91555530;0,06866664
-70,55999596;1,00497400;0,06866664
-70,47999596;0,91555530;0,06866664
-70,39999596;0,91555530;0,06866664
-70,31999596;0,91555530;-0,02075259
-70,23999596;0,91555530;0,06866664
-70,15999596;0,91555530;0,06866664
-70,07999596;0,91555530;0,06866664
-69,99999597;0,91555530;0,06866664
-69,91999597;0,91555530;0,06866664
-69,83999597;0,91555530;-0,02075259
-69,75999597;0,91555530;0,06866664
-69,67999597;0,82583090;0,06866664
-69,59999597;0,91555530;0,06866664
-69,51999597;0,91555530;-0,02075259
-69,43999597;0,91555530;0,06866664
-69,35999597;0,82583090;0,06866664
-69,27999597;0,91555530;0,06866664
-69,19999597;0,82583090;0,06866664
-69,11999597;0,82583090;0,06866664
-69,03999597;0,82583090;0,06866664
-68,95999597;0,82583090;0,06866664
-68,87999597;0,82583090;0,06866664
-68,79999597;0,82583090;-0,02075259
-68,71999597;0,82583090;0,06866664
-68,63999597;0,82583090;0,06866664
-68,55999597;0,82583090;-0,02075259
-68,47999597;0,82583090;0,06866664
-68,39999597;0,82583090;0,06866664
-68,31999598;0,82583090;0,06866664
-68,23999598;0,82583090;0,06866664
-68,15999598;0,73610650;0,06866664
-68,07999598;0,73610650;0,06866664
